user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,play_count_log,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff
6155,6879,1898,1,2785,2160,50,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
7805,447,429,1,5214,862,47,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
5466,746,1417,3,272,1744,56,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.3862944,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
3084,4737,567,6,1082,719,50,0.31042156,0.6901427,8,0.8432437,0,0.12663265,3.2999455e-05,0.07993921,0.10526051,0.13779129,5.111795,1.9459101,0.32051843,0.07450267,0.4636487,111.96065,0.299147,0.0029086757,0.02835735,0.14518149
1244,4846,518,2,5362,3712,54,0.5158132,0.33504266,0,0.70746386,0,0.054109327,0.12663265,0.001195542,0.138892,0.21073961,5.263146,1.0986123,0.11512683,0.28059736,0.3907004,111.809296,0.17254736,0.08165234,0.100880675,0.11155
7341,427,3734,1,3007,2359,39,0.386622,0.45362014,11,0.64309543,2,0.03739212,0.041717593,0.013069909,0.0900235,0.704154,4.825983,0.6931472,0.24431798,0.16201985,0.102714,112.24646,0.2574624,0.06977797,0.11759788,0.1604185
4841,5264,2915,6,588,3076,53,0.4478858,0.5670169,4,0.70236146,2,0.06887286,0.20620082,0.00046403243,0.096218854,0.9533941,5.2391086,1.9459101,0.18305418,0.048623096,0.35195413,111.83333,0.09297917,0.082383856,0.08611713,0.15422314
6051,6429,6575,1,3057,116,42,0.41475517,0.2175278,3,0.67309916,2,0.028393075,0.560758,0.0005471125,0.078996,0.39311042,5.1522274,0.6931472,0.21618484,0.39811218,0.20832956,111.92021,0.261578,0.082300775,0.12659693,0.171446
3662,4999,1541,2,352,156,56,0.19556679,0.39068982,0,0.7590982,2,0.041621674,0.007035195,0.9189463,0.14323416,0.065552175,4.3741584,1.0986123,0.43537322,0.22495018,0.53588784,112.69828,0.2921448,0.83609843,0.113368325,0.107207835
7102,1225,4920,1,4497,3436,47,0.560758,0.5323914,2,0.7442053,0,0.036524776,0.06756519,0.887538,0.08231704,0.5440729,4.779174,0.6931472,0.07018201,0.0832486,0.057367053,112.29327,0.23161481,0.8046901,0.11846522,0.16812496
5373,4706,876,2,1273,1289,48,0.5492768,0.66731644,11,0.8462746,2,0.034980968,0.21268909,0.0009533941,0.26849926,0.8480243,4.874884,1.0986123,0.08166319,0.051676422,0.24658431,112.197556,0.08649091,0.081894495,0.12000903,0.018057253
5944,5215,4637,1,3158,1781,55,0.36255762,0.5584723,4,0.798587,2,0.06663008,0.17898266,0.00033232017,0.14669438,0.38804457,5.01618,0.6931472,0.2683824,0.057167724,0.21339542,112.05626,0.12019734,0.08251557,0.088359915,0.10374762
4470,3302,2926,2,4938,876,44,0.45679173,0.123102196,1,0.54479843,2,0.029073248,0.62700737,0.91691995,0.12221763,0.2218845,5.003456,1.0986123,0.17414826,0.4925378,0.3795555,112.068985,0.32782736,0.83407205,0.12591675,0.12822437
3888,19,2220,3,1874,329,55,0.41078427,0.5423243,12,0.8135235,0,0.060906935,0.24059047,0.0,0.054772235,0.47821683,4.3942394,1.3862944,0.22015573,0.07331571,0.12322318,112.6782,0.058589537,0.082847886,0.09408306,0.19566977
4475,461,3018,13,2671,2594,42,0.54522705,0.5504309,1,0.7088812,2,0.04315527,0.03372487,0.45694023,0.2143046,0.7852077,4.682196,2.6390574,0.08571295,0.06520912,0.1837677,112.39024,0.26545513,0.37409234,0.11183473,0.0361374
7485,625,2766,3,2011,3418,54,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.3862944,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
5578,3201,4461,1,2684,3373,12,0.44916296,0.49652383,0,0.6947733,2,0.03604259,0.51342225,0.0,0.46247536,0.72644377,4.9526033,0.6931472,0.18177703,0.11911616,0.12500377,112.119835,0.21424225,0.082847886,0.11894741,0.21203336
5356,4142,975,2,2665,3179,54,0.3089542,0.40413088,8,0.5932274,2,0.038739827,0.572673,0.8774063,0.54464716,0.5298886,4.550503,1.0986123,0.32198578,0.21150911,0.07155145,112.521935,0.27349302,0.7945584,0.11625017,0.29420516
5581,1310,3406,2,2636,554,24,0.48304325,0.58109766,4,0.848019,2,0.030917102,0.30306318,0.0,0.26620305,0.93819654,4.8722925,1.0986123,0.14789675,0.034542322,0.33675656,112.20015,0.0038831744,0.082847886,0.124072894,0.01576104
4127,7017,5359,1,5214,862,47,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
6757,2417,3640,1,4187,3237,55,0.43113285,0.64762664,10,0.8483461,2,0.055056207,0.023521194,1.8237082e-06,0.16381809,0.4397163,5.0039062,0.6931472,0.19980715,0.031986665,0.16172369,112.068535,0.27565882,0.08284606,0.099933796,0.086623915
6024,2664,3761,1,5125,1536,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
530,2145,1675,2,1464,2740,38,0.5475432,0.6275414,7,0.78461003,0,0.046501834,0.0005688382,0.8145897,0.15357909,0.14994934,4.844242,1.0986123,0.08339679,0.011901423,0.45149067,112.228195,0.29861116,0.7317418,0.108488165,0.09686291
4401,6310,4628,1,4560,2259,0,0.3832195,0.5732369,10,0.79911035,0,0.047360573,0.059777204,0.29280648,0.102556586,0.09280648,4.912699,0.6931472,0.2477205,0.042403117,0.5086335,112.159744,0.2394028,0.2099586,0.107629426,0.14788541
1665,5111,1575,3,2605,991,29,0.68006194,0.3386128,2,0.66012514,2,0.24137633,0.1007499,0.0020972644,0.0756639,0.76494426,4.81194,1.3862944,0.049121942,0.2770272,0.16350427,112.2605,0.19843009,0.08075062,0.08638632,0.17477809
5927,2060,2648,1,716,684,56,0.25386673,0.5434864,9,0.81252044,2,0.046979003,0.06316257,0.0,0.11867153,0.3596758,4.520353,0.6931472,0.3770733,0.07215359,0.24176422,112.552086,0.23601742,0.082847886,0.108011,0.13177048
8515,439,3012,1,2965,197,54,0.3879798,0.64290595,2,0.8058263,2,0.034304805,0.3089542,0.022087133,0.05996558,0.28267476,4.5782304,0.6931472,0.2429602,0.027265964,0.31876522,112.49421,0.009774208,0.06076075,0.1206852,0.19047642
882,5983,5095,1,2052,452,54,0.3177262,0.3825376,8,0.7028848,0,0.030238183,0.49956244,0.12360689,0.11064652,0.41945288,4.746765,0.6931472,0.3132138,0.2331024,0.1819871,112.325676,0.20038243,0.040759005,0.12475181,0.13979548
8045,5383,2697,1,1324,197,50,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
711,7031,3213,1,3694,3458,47,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1300,880,2043,5,1145,2952,50,0.54696465,0.4087929,6,0.7706548,0,0.03188619,0.11600368,0.0023708206,0.18481843,0.5927052,4.7798038,1.7917595,0.08397533,0.2068471,0.0087348325,112.29263,0.18317632,0.08047707,0.12310381,0.06562357
2774,5172,765,1,1349,1149,39,0.4977404,0.41012093,0,0.7293779,2,0.02508278,0.16211885,2.6545085e-06,0.20538683,0.75481254,4.671267,0.6931472,0.13319962,0.20551908,0.15337256,112.40118,0.13706115,0.08284523,0.12990722,0.04505517
4115,6029,5288,1,203,494,0,0.42330503,0.67803353,6,0.8401692,2,0.048123274,0.0031749546,0.0012158054,0.20945023,0.47416413,4.5580997,0.6931472,0.20763497,0.062393542,0.12727587,112.51434,0.29600504,0.08163208,0.106866725,0.040991776
3723,515,824,1,385,2571,38,0.40413088,0.6632033,1,0.7739037,2,0.35276732,0.016266972,0.0,0.39406705,0.8064843,5.087874,0.6931472,0.22680911,0.047563303,0.2050443,111.984566,0.28291303,0.082847886,0.19777732,0.14362507
7347,298,374,1,2793,3148,51,0.44660705,0.56303847,8,0.769739,2,0.05496156,0.31481075,1.5704154e-05,0.10795714,0.63221884,4.66458,0.6931472,0.18433295,0.052601505,0.030778846,112.40786,0.01563074,0.08283218,0.10002844,0.14248486
5635,2190,4252,7,4662,3415,16,0.4928653,0.10165365,6,0.5333072,2,0.034304805,0.64762664,0.00147923,0.09803374,0.29989868,4.429375,2.0794415,0.1380747,0.51398635,0.30154133,112.64307,0.34844667,0.081368655,0.1206852,0.15240826
6958,3996,4624,27,1533,127,46,0.6004835,0.47374663,2,0.8363751,2,0.23031776,0.17898266,0.0,0.096218854,0.8247214,4.3820267,3.3322046,0.030456504,0.14189339,0.22328138,112.690414,0.12019734,0.082847886,0.075327754,0.15422314
2849,5701,3248,2,301,3608,0,0.4239597,0.6032225,0,0.8473213,2,0.029752959,0.0027163075,3.66768e-06,0.19227189,0.6160081,4.511321,1.0986123,0.2069803,0.012417527,0.014568105,112.56112,0.2964637,0.08284422,0.12523705,0.058170114
4139,1010,2077,2,2698,2008,47,0.5624689,0.5411608,10,0.7715052,0,0.041717593,0.11867153,0.00091995945,0.12133229,0.96757853,4.643506,1.0986123,0.06847114,0.07447918,0.36613852,112.42893,0.18050846,0.081927925,0.113272406,0.12910971
4268,5013,3064,1,2932,1941,44,0.48180866,0.61302114,1,0.81426483,0,0.04831386,0.0006038177,0.0014488349,0.12221763,0.3069909,4.890319,0.6931472,0.14913133,0.002618864,0.29444912,112.18212,0.29857618,0.08139905,0.10667614,0.12822437
4371,5554,3888,1,2937,1690,57,0.5068176,0.59387916,0,0.8365496,2,0.035077527,0.0014090069,1.1854104e-06,0.22394323,0.6838906,4.646226,0.6931472,0.124122396,0.021760821,0.082450576,112.426216,0.297771,0.0828467,0.119912475,0.026498768
5634,814,6345,1,1657,2555,49,0.45298463,0.63233507,8,0.86592096,2,0.04859967,0.00033294456,0.0009321175,0.13627762,0.22391084,4.875167,0.6931472,0.17795537,0.016695041,0.37752914,112.19727,0.29884705,0.081915766,0.10639033,0.11416438
3223,5559,4265,1,4946,2312,0,0.47747564,0.5877867,11,0.78297466,0,0.033918217,0.022152804,0.0,0.16636154,0.81965554,4.5846615,0.6931472,0.15346436,0.027853334,0.21821553,112.48778,0.2770272,0.082847886,0.12107178,0.084080465
8245,1820,869,2,520,281,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
2196,6038,6223,3,3532,540,54,0.45171237,0.61950064,9,0.82475305,2,0.13365638,0.25309062,0.0,0.06100102,0.8024316,4.4498606,1.3862944,0.17922764,0.0038606403,0.20099162,112.62258,0.046089374,0.082847886,0.021333614,0.18944098
7264,7014,4554,1,2171,1169,52,0.4330803,0.24059047,2,0.66086656,2,0.034304805,0.66268796,0.0067781154,0.104360014,0.20567375,4.839966,0.6931472,0.19785972,0.37504953,0.39576623,112.232475,0.363508,0.07606977,0.1206852,0.14608198
7264,7014,4554,1,831,1169,52,0.4330803,0.24059047,2,0.66086656,2,0.034304805,0.66268796,0.0067781154,0.104360014,0.20567375,4.839966,0.6931472,0.19785972,0.37504953,0.39576623,112.232475,0.363508,0.07606977,0.1206852,0.14608198
5962,2655,2124,1,3118,1481,50,0.5966363,0.29117596,12,0.68092716,0,0.046024438,0.60540825,0.0010536981,0.11243543,0.7659575,4.5852427,0.6931472,0.03430372,0.32446405,0.16451745,112.4872,0.30622828,0.08179419,0.10896556,0.13800657
1547,4095,523,9,3865,476,53,0.55732745,0.298622,10,0.7501581,2,0.0463109,0.31481075,9.311044e-06,0.096218854,0.33029383,4.315566,2.3025851,0.07361254,0.317018,0.27114618,112.756874,0.01563074,0.08283857,0.10867909,0.15422314
709,2313,1728,1,1244,1198,52,0.35065687,0.63286626,8,0.88460785,2,0.04056596,0.00021297732,0.00056940224,0.06765865,0.9331307,5.0951605,0.6931472,0.28028312,0.017226249,0.3316907,111.97728,0.29896703,0.08227848,0.114424035,0.18278335
709,2313,1728,1,1244,1198,52,0.35065687,0.63286626,8,0.88460785,2,0.04056596,0.00021297732,0.00056940224,0.06765865,0.9331307,5.0951605,0.6931472,0.28028312,0.017226249,0.3316907,111.97728,0.29896703,0.08227848,0.114424035,0.18278335
3996,4252,2487,1,2284,3271,55,0.44276088,0.5877867,11,0.7575064,2,0.058363244,0.0013191296,0.0012158054,0.08672801,0.58966565,4.916105,0.6931472,0.1881791,0.027853334,0.011774346,112.156334,0.29786086,0.08163208,0.09662676,0.16371399
6240,2611,2816,1,210,223,43,0.31626952,0.58444774,8,0.77433985,2,0.05154826,0.029267497,0.000121580546,0.104360014,0.41337386,4.9652615,0.6931472,0.31467047,0.031192236,0.18806614,112.10718,0.2699125,0.08272631,0.10344174,0.14608198
5200,5502,4469,1,5059,2916,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
8472,1054,2232,1,3727,1299,55,0.45425528,0.44660705,3,0.80890083,0,0.029752959,0.43567094,4.3566364e-05,0.099845335,0.34346506,4.804488,0.6931472,0.17668472,0.16903295,0.25797495,112.26795,0.13649096,0.08280432,0.12523705,0.15059666
4245,5030,291,1,5346,26,51,0.4768551,0.49041882,8,0.6809708,2,0.07955028,0.44916296,0.16008106,0.24842136,0.55420464,4.8570957,0.6931472,0.15408489,0.1252212,0.04723534,112.21535,0.14998296,0.077233166,0.07543972,0.0020206415
4091,983,1216,11,2781,1672,51,0.5335651,0.6048623,8,0.84187,2,0.06625579,0.017152058,0.0,0.04018179,0.9027356,4.4993873,2.4849067,0.097374886,0.010777734,0.30129555,112.57305,0.28202793,0.082847886,0.0887342,0.21026021
4319,3315,1007,1,890,2598,0,0.47933495,0.4940863,10,0.7570703,2,0.04516455,2.5599673e-05,0.8338399,0.038354956,0.4336373,4.890334,0.6931472,0.15160504,0.1215537,0.16780272,112.182106,0.2991544,0.75099206,0.10982545,0.21208705
2694,4879,796,1,1105,816,52,0.39541477,0.48119083,2,0.77922416,2,0.028295869,0.0028459465,0.7922999,0.039124556,0.704154,5.0620127,0.6931472,0.23552522,0.13444918,0.102714,112.01043,0.29633406,0.70945203,0.12669413,0.21131745
5732,5377,3233,1,1121,1875,55,0.30968815,0.30232435,10,0.6659035,0,0.028684635,0.6004835,0.34042552,0.49956244,0.47720364,4.9516845,0.6931472,0.32125184,0.31331566,0.12423635,112.12076,0.3013035,0.25757766,0.12630537,0.24912043
1248,6797,3447,1,3513,2609,51,0.3852624,0.67243415,11,0.84775734,2,0.07232066,0.00533574,0.01023303,0.13190506,0.20162107,4.4886365,0.6931472,0.2456776,0.05679414,0.39981893,112.5838,0.29384425,0.072614856,0.08266934,0.11853693
1888,4103,5621,1,781,2160,54,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1151,6739,4939,6,74,8,55,0.34500715,0.29936358,6,0.6543468,0,0.081948586,0.19885086,0.00044883485,0.08837711,0.485309,5.0538545,1.9459101,0.28593287,0.31627643,0.116130985,112.018585,0.10032914,0.08239905,0.07304142,0.1620649
2180,5650,207,3,3167,1299,52,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.3862944,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
8343,3612,3103,5,1571,2844,52,0.5624689,0.5235444,9,0.7875101,2,0.03237038,0.49347597,0.0035866261,0.09712671,0.6231003,4.86765,1.7917595,0.06847114,0.092095606,0.021660304,112.20479,0.19429599,0.07926126,0.12261962,0.15331529
8343,3612,3103,5,1572,2844,52,0.5624689,0.5235444,9,0.7875101,2,0.03237038,0.49347597,0.0035866261,0.09712671,0.6231003,4.86765,1.7917595,0.06847114,0.092095606,0.021660304,112.20479,0.19429599,0.07926126,0.12261962,0.15331529
7584,1178,6071,2,20,2831,51,0.4940863,0.53062826,4,0.8187349,0,0.034980968,0.59222126,0.05886525,0.42264992,0.6312057,4.619034,1.0986123,0.1368537,0.08501175,0.029765673,112.45341,0.29304126,0.023982637,0.12000903,0.17220794
6270,3085,6314,10,428,1576,56,0.44276088,0.5515836,2,0.7409782,2,0.03188619,0.0011992806,0.71225935,0.22793207,0.3586626,4.860029,2.3978953,0.1881791,0.06405638,0.24277739,112.21241,0.29798073,0.62941146,0.12310381,0.022509933
1792,99,5388,1,1855,3332,50,0.4971323,0.59222126,6,0.7838687,2,0.050027493,0.045642357,0.18946302,0.06316257,0.17730497,5.1703706,0.6931472,0.1338077,0.023418738,0.42413503,111.90207,0.25353765,0.10661513,0.104962505,0.18727942
3478,5554,3888,1,2937,1690,57,0.5068176,0.59387916,0,0.8365496,2,0.035077527,0.0014090069,1.1854104e-06,0.22394323,0.6838906,4.646226,0.6931472,0.124122396,0.021760821,0.082450576,112.426216,0.297771,0.0828467,0.119912475,0.026498768
6896,4229,2470,1,2035,886,51,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
212,5593,4828,4,387,2696,55,0.44083226,0.65855575,6,0.86768717,0,0.047360573,0.0015388154,0.00014387032,0.3541718,0.48429585,4.7317147,1.609438,0.19010775,0.042915735,0.11714415,112.34073,0.2976412,0.082704015,0.107629426,0.103729814
1390,3425,2794,1,3791,3699,48,0.44532666,0.28517893,6,0.6477617,2,0.02644717,0.5653138,0.13576494,0.1007499,0.38297874,4.3821516,0.6931472,0.18561336,0.33046106,0.21846128,112.690285,0.26613382,0.05291706,0.12854283,0.1496921
953,5494,1116,1,972,3569,51,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
3480,4832,5474,2,2389,918,0,0.51641,0.57380044,6,0.7753429,2,0.108854406,0.038836025,0.07760891,0.12221763,0.8713273,5.2205124,1.0986123,0.11453,0.041839577,0.26988727,111.85193,0.26034397,0.0052389693,0.046135597,0.12822437
2692,4709,3968,1,855,516,0,0.60922194,0.5624689,1,0.6438586,2,0.06663008,0.0018383092,0.0007355623,0.06485097,0.60385007,4.5964828,0.6931472,0.021718055,0.053171143,0.0024100507,112.47596,0.2973417,0.08211232,0.088359915,0.18559103
6953,3733,5110,2,3854,1893,57,0.44468582,0.5827741,1,0.8274351,2,0.028004196,0.00031694976,0.0,0.20782685,0.36879432,4.795435,1.0986123,0.18625417,0.03286588,0.23264568,112.27701,0.29886305,0.082847886,0.1269858,0.042615153
2224,3457,3261,1,3778,3276,0,0.49895546,0.5647455,4,0.72479886,0,0.04449524,0.00712456,0.17325228,0.07073802,0.18135765,4.8362103,0.6931472,0.13198455,0.050894536,0.42008236,112.23623,0.29205543,0.09040439,0.11049476,0.17970398
468,113,2693,2,4139,3102,54,0.44660705,0.6595904,9,0.8632171,2,0.062599145,0.0045098155,0.00081762916,0.09803374,0.5248227,4.9764853,1.0986123,0.18433295,0.043950398,0.07661731,112.095955,0.2946702,0.08203026,0.09239086,0.15240826
1807,3732,4984,5,3758,236,52,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.7917595,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
4187,496,1571,2,135,1826,41,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
2226,2869,4543,1,1955,2609,41,0.50500876,0.5353231,12,0.7746669,2,0.054866903,0.0015488,0.77304965,0.19474408,0.20364742,4.7444015,0.6931472,0.12593126,0.0803169,0.39779258,112.32804,0.2976312,0.69020176,0.1001231,0.05569792
117,4227,2026,2,459,329,53,0.62326103,0.60376936,0,0.7901267,0,0.27383667,0.0651321,0.0,0.22554068,0.65957445,4.579965,1.0986123,0.007678947,0.011870631,0.058134466,112.49248,0.2340479,0.082847886,0.11884666,0.024901325
4113,3916,777,1,4269,3157,49,0.35136086,0.53766227,8,0.87420684,0,0.06269307,0.031983044,0.674772,0.061189167,0.94224924,4.6776767,0.6931472,0.27957916,0.077977724,0.34080923,112.39476,0.26719695,0.59192413,0.09229693,0.18925284
7079,5236,5540,1,4145,539,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
4580,3861,3165,1,1550,3369,11,0.34854198,0.43567094,0,0.7524258,2,0.08231704,0.54522705,0.0,0.43372858,0.31408307,4.845949,0.6931472,0.28239805,0.17996904,0.2873569,112.226494,0.24604705,0.082847886,0.072672956,0.18328658
252,3179,1836,6,2298,606,56,0.47000363,0.47499117,3,0.7142016,2,0.033241335,0.015479571,0.003941236,0.09803374,0.3799392,4.5106726,1.9459101,0.16093637,0.14064883,0.22150078,112.56177,0.28370044,0.07890665,0.12174866,0.15240826
1915,1518,3236,1,71,3597,36,0.5312163,0.41012093,0,0.6486339,2,0.20701417,0.0875529,0.0,0.12927234,0.81560284,4.9058523,0.6931472,0.09972369,0.20551908,0.21416284,112.16659,0.2116271,0.082847886,0.05202417,0.121169664
2035,6360,2123,3,1793,1793,53,0.3804891,0.6075893,2,0.8818168,0,0.03739212,0.00041791267,7.477204e-06,0.22314355,0.72239107,4.9625297,1.3862944,0.25045088,0.008050708,0.12095109,112.10991,0.29876208,0.082840405,0.11759788,0.027298449
184,3267,645,1,3952,1872,54,0.49347597,0.5044051,6,0.81400317,2,0.035077527,0.17227122,0.0,0.13627762,0.22796352,4.654303,0.6931472,0.13746402,0.11123494,0.37347648,112.41814,0.12690878,0.082847886,0.119912475,0.11416438
7393,1459,4364,1,1950,159,0,0.4510756,0.4649911,6,0.7154227,2,0.027517887,0.38730115,0.0024518743,0.13453089,0.6960486,4.996631,0.6931472,0.17986438,0.1506489,0.094608635,112.075806,0.08812114,0.08039601,0.12747212,0.115911104
7540,2152,2546,1,5223,1886,42,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1040,6037,1729,2,1265,3349,53,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.0986123,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
1548,1340,5642,1,3078,3667,57,0.43437645,0.32786387,4,0.7393646,0,0.032079894,0.0009165798,0.9533941,0.16466662,0.10435664,4.3350396,0.6931472,0.19656354,0.28777614,0.49708337,112.737404,0.29826343,0.8705462,0.122910105,0.085775375
3786,4525,4936,4,1268,1316,41,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,1.609438,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
2441,6914,5791,1,4670,614,38,0.51938885,0.528862,4,0.7011186,2,0.032176733,0.3052764,0.0,0.32786387,0.7852077,4.795435,0.6931472,0.11155114,0.086778015,0.1837677,112.27701,0.0060963808,0.082847886,0.12281327,0.07742186
4283,3308,4803,1,1084,2887,0,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
585,3004,4117,6,118,2356,0,0.35627487,0.66577595,2,0.84043086,2,0.09712671,0.00011899292,3.414387e-06,0.13190506,0.3627153,4.8997784,1.9459101,0.27466515,0.050135985,0.23872471,112.17266,0.299061,0.08284447,0.057863288,0.11853693
8501,5636,6545,3,4853,16,39,0.44660705,0.51282364,12,0.77475417,0,0.028295869,0.054298773,0.0,0.093399264,0.37082067,4.907679,1.3862944,0.18433295,0.10281637,0.23061933,112.164764,0.24488123,0.082847886,0.12669413,0.15704274
1236,6077,6432,3,1611,913,51,0.54985404,0.53766227,0,0.7461896,2,0.108854406,0.06933948,0.5714286,0.06485097,0.29888552,5.0303726,1.3862944,0.08108599,0.077977724,0.3025545,112.04207,0.22984052,0.48858067,0.046135597,0.18559103
659,2035,5430,1,4377,1035,50,0.58889717,0.5624689,4,0.87392336,0,0.054866903,0.021272136,0.0,0.2585107,0.58763933,4.8754034,0.6931472,0.04204284,0.053171143,0.013800689,112.19704,0.27790788,0.082847886,0.1001231,0.008068695
2676,2355,5573,1,67,3177,5,0.51342225,0.55503386,6,0.7262162,2,0.04315527,0.11422114,0.6879433,0.058363244,0.9088146,4.508086,0.6931472,0.11751775,0.060606122,0.3073746,112.564354,0.18495886,0.6050954,0.11183473,0.19207875
2255,2537,1097,1,2937,1690,56,0.4644256,0.46774483,5,0.73747087,1,0.048628245,0.24711096,0.034433387,0.14703974,0.4880223,4.7444563,0.6931472,0.1665144,0.14789517,0.11341771,112.32799,0.05206903,0.0484145,0.106361754,0.10340226
4022,31,4526,2,5283,3652,48,0.55732745,0.6081338,10,0.8431347,0,0.17311262,0.031014053,5.217832e-05,0.24529636,0.6008105,4.5925207,1.0986123,0.07361254,0.0075061936,0.000629463,112.47992,0.26816595,0.08279571,0.018122617,0.005145644
2124,4872,4125,2,4170,1296,48,0.3825376,0.5596158,2,0.763808,0,0.047932655,0.0015687689,0.668693,0.3987761,0.07953394,4.638392,1.0986123,0.2484024,0.056024212,0.5219061,112.43405,0.29761124,0.5858451,0.10705735,0.14833412
5603,3769,6225,1,1371,2485,42,0.47747564,0.28668156,2,0.62344915,2,0.028295869,0.2768739,0.0,0.13453089,0.3130699,4.762345,0.6931472,0.15346436,0.32895842,0.2883701,112.3101,0.022306126,0.082847886,0.12669413,0.115911104
5995,2870,209,25,3863,2282,44,0.4928653,0.6775258,0,0.84025645,2,0.04229291,0.0047188485,0.0014994934,0.041909404,0.95238096,4.6176915,3.2580965,0.1380747,0.0618858,0.35094094,112.45475,0.29446116,0.08134839,0.11269709,0.2085326
