song_encoded,energy,tempo,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff,predicted_play_count_log
1706,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1509508298764493
732,0.41409445,4.812534,0.1881791,0.20154557,0.19718468,112.2599,0.24778467,0.08249125,0.042554572,0.14788541,0.9084994430911885
3072,0.5949829,4.865224,0.16657725,0.020657068,0.22733407,112.207214,0.12775089,0.082829446,0.115577,0.065827526,1.1429764245050318
6686,0.18564935,4.290747,0.34500945,0.42999065,0.5311259,112.78169,0.3024,0.082847886,0.11933332,0.06645516,0.8311975263757041
2099,0.66731644,4.9841204,0.22680911,0.051676422,0.119170494,112.08832,0.29801068,0.076941095,0.09436538,0.16766457,0.9109451103762827
4179,0.5590442,4.9145575,0.240927,0.056595802,0.2670935,112.15788,0.25439787,0.7135047,0.12640254,0.17867963,1.0076802678166434
2463,0.5982869,4.305011,0.15843949,0.0173531,0.08346375,112.76743,0.26651922,0.082847886,0.21450245,0.12645602,1.1053800857419196
871,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1291410067677308
3086,0.46812686,4.801444,0.32787684,0.14751314,0.070292525,112.270996,0.2819177,0.079281524,0.008828085,0.28077433,0.7167897854050856
5914,0.6397464,5.1977344,0.32419086,0.024106404,0.037103627,111.8747,0.29891205,0.082847886,0.07812156,0.05569792,1.3286484256538642
2649,0.21913552,5.1496143,0.32640082,0.39650446,0.3582789,111.92283,0.36659598,0.08284629,0.12029876,0.101160295,0.8427598034209791
6192,0.5388298,5.0686903,0.32051843,0.07681018,0.36841062,112.003746,0.22073857,0.08283755,0.11384806,0.13443832,1.0388139854425045
6530,0.6318036,5.0693192,0.28522488,0.01616355,0.23264568,112.00312,0.2991201,0.082535826,0.11894741,0.1730181,1.0430434893487524
4874,0.6221881,4.5953016,0.14052118,0.006548092,0.08549009,112.477135,0.11270043,0.082847886,0.12078183,0.053359453,1.0395035498870024
4064,0.5187938,4.460364,0.0055364715,0.09684621,0.22429454,112.612076,0.25842202,0.08284675,0.12112544,0.16298072,1.3386696591369447
6633,0.6312718,4.97612,0.14543219,0.015631776,0.2435448,112.09632,0.24440776,0.014011283,0.12387901,0.108942434,1.1523388306634375
5267,0.36325327,4.8441005,0.15719338,0.25238675,0.27013302,112.22834,0.22377181,0.082797326,0.128056,0.16142431,1.0906260792815845
4042,0.4259211,4.4282184,0.43208915,0.18971889,0.27925155,112.64422,0.17784771,0.08284673,0.12455779,0.107207835,0.9555151324179414
3192,0.48980626,5.0185504,0.40460154,0.12583375,0.4606092,112.05389,0.28665873,0.80266374,0.113272406,0.046695232,1.0371125563441168
3496,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
4727,0.3653373,4.81281,0.086292826,0.25030267,0.082450576,112.25963,0.16203512,0.082847886,0.1276667,0.15968764,1.3824222922112668
4562,0.605954,4.948625,0.15719338,0.009686031,0.041923728,112.12382,0.2843899,0.082847886,0.095683895,0.14518149,1.112030982885713
5240,0.5999348,4.60539,0.17859131,0.015705202,0.38056868,112.46705,0.2987521,0.082847886,0.12320068,0.15950501,1.2300993435002843
3433,0.4940863,4.8073106,0.1368537,0.1215537,0.2050443,112.26513,0.2991241,0.026574606,0.123782076,0.20089023,0.9121664263726015
2390,0.42657408,5.1624174,0.30307615,0.18906593,0.2546897,111.91002,0.11292965,0.08284479,0.057863288,0.15749826,0.9739390495719965
1086,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1958574737163177
1520,0.67803353,4.8651085,0.29375374,0.062393542,0.21136908,112.20733,0.29917404,0.45413285,0.071200475,0.09943913,1.2793140172835336
2278,0.45805755,5.1680493,0.42392582,0.15758245,0.42818773,111.90439,0.22249678,0.39131624,0.11288882,0.4060412,1.0681190986238567
1028,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1173678498136737
5287,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0579548074864393
3444,0.22314355,4.9425135,0.25868702,0.39249644,0.42109552,112.12993,0.23027109,0.08272631,0.124266826,0.17264797,1.0152662188557164
4947,0.61464494,5.094682,0.13441616,0.0009950476,0.3134536,111.97776,0.26275164,0.082847886,0.10372671,0.19406167,1.6022923632233343
1219,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
1260,0.5074198,4.86785,0.16469342,0.10822017,0.31446677,112.20459,0.1930198,0.08284133,0.109538734,0.16160728,1.142386191577753
3401,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
4894,0.6339278,4.5642543,0.14604776,0.01828782,0.30230874,112.50819,0.29160872,0.08188132,0.12922479,0.12999585,0.9840365816455828
4516,0.5411608,4.7273965,0.097374886,0.07447918,0.14146027,112.34505,0.28982392,0.0061508236,0.10972987,0.18325076,0.8771879212758442
6165,0.2799019,4.570682,0.07361254,0.33573812,0.23467201,112.501755,0.2935942,0.09952293,0.06341406,0.14878835,0.9858176317602633
3000,0.65855575,4.795427,0.08281859,0.042915735,0.07839789,112.277016,0.09015573,0.082147785,0.082948446,0.013459544,1.016553686548963
1040,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1173678498136737
5683,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1036002394918614
1616,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1509508298764493
6881,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.062642544164037
4566,0.36603105,4.511299,0.0690411,0.24960896,0.02672616,112.56114,0.26169157,0.08284633,0.12601389,0.114895314,0.9304236128092604
1679,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1509508298764493
2277,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1145341200884409
3976,0.23348984,4.727149,0.025531733,0.38215014,0.118924744,112.34529,0.15681276,0.082315974,0.08099632,0.20451307,0.9118650320419825
4154,0.591668,4.85989,0.09972369,0.023971988,0.06952511,112.21255,0.2991167,0.8016506,0.09757051,0.016160704,1.116931402816024
6178,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0800204433530514
4594,0.5624689,4.976899,0.2069803,0.053171143,0.16375004,112.09554,0.26458535,0.082847886,0.12436381,0.045952015,1.028799792555609
3081,0.041909404,4.703367,0.32935503,0.5737306,0.5725646,112.36907,0.29138058,0.8138086,0.11059041,0.09772091,0.918816085017031
2374,0.6135627,5.1190114,0.31905323,0.0020772987,0.012541763,111.95343,0.2991536,0.082847886,0.12058857,0.04505517,1.2343856771411665
1723,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1509508298764493
3656,0.37363037,5.0550733,0.44861844,0.24200961,0.065472424,112.017365,0.17829564,0.36497378,0.12232922,0.09429332,1.0874457301462959
4240,0.6237971,4.721957,0.17922764,0.008157102,0.06421349,112.35048,0.29899502,0.08281293,0.10820184,0.014227298,1.0194600879922324
3722,0.24920109,4.9825583,0.19591609,0.36643893,0.14753929,112.08988,0.35937575,0.082821645,0.12864022,0.1854036,0.9593987028160629
1220,0.5382462,5.3175364,0.33306012,0.07739378,0.52231133,111.754906,0.299071,0.82090086,0.10078595,0.102884434,1.1619332472048585
5719,0.64710325,4.9835587,0.1223168,0.031463243,0.25493544,112.08888,0.22974722,0.082847886,0.120366424,0.032110006,1.3070809062651119
7070,0.59332687,4.905164,0.19333044,0.022313155,0.18603979,112.167274,0.29888204,0.08284496,0.12271644,0.10547623,1.096930528888146
3158,0.6318036,4.854465,0.15160504,0.01616355,0.09258229,112.21797,0.13791186,0.52404165,0.13000475,0.16325563,0.987873947841918
3262,0.4259211,4.1107593,0.06733219,0.18971889,0.18806614,112.96168,0.2055986,0.08284293,0.040576782,0.1496921,1.674966193478137
7019,0.539996,4.963795,0.19850844,0.075644,0.27317253,112.10864,0.29750142,0.08199277,0.12737483,0.06562357,1.610532733224245
5686,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1036002394918614
1292,0.6237971,5.27263,0.38329896,0.008157102,0.17590809,111.79981,0.18406719,0.079251125,0.09229693,0.030215457,0.8556690324955881
1599,0.41144717,4.7862077,0.36703846,0.20419282,0.36638427,112.28623,0.047242567,0.87662524,0.113368325,0.009851535,1.0994406815956905
6516,0.65128297,4.3781314,0.3382704,0.035642978,0.21947445,112.694305,0.28291303,0.08283927,0.09154583,0.028703742,0.8024766326968984
1588,0.45171237,4.2918696,0.283104,0.16392764,0.22656664,112.78057,0.042988595,0.082847886,0.12640254,0.013459544,0.9863620731814646
4906,0.20782685,4.5599113,0.0874536,0.40781316,0.22859299,112.51253,0.14550582,0.08259358,0.12494588,0.1606927,1.0560490035773589
5895,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1036002394918614
4224,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.088628849437034
4027,0.59332687,4.765953,0.023350708,0.022313155,0.35803315,112.30649,0.2552588,0.07997048,0.109538734,0.17812134,1.2490970146625113
3705,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1164775278037564
6181,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0800204433530514
5667,0.604316,5.1402884,0.43208915,0.011324033,0.13842075,111.93215,0.29499876,0.082816884,0.07793637,0.2527546,0.9650751063727759
2448,0.23507212,4.3821764,0.4569867,0.38056788,0.49910972,112.69026,0.3230081,0.082847886,0.12000903,0.12469079,0.9299582870186991
327,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.072253896374753
3898,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1164775278037564
5663,0.49469623,4.7205772,0.3872098,0.120943755,0.47276726,112.35186,0.21889117,0.46629092,0.11519253,0.086623915,0.9967078788441622
743,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1279841500075367
4164,0.616806,4.7704897,0.15657091,0.0011659473,0.2073164,112.30195,0.24535492,0.08281749,0.111643195,0.0126912,0.9143735084752646
1424,0.51042557,4.5327606,0.104437895,0.105214454,0.058134466,112.53968,0.29516807,0.082847886,0.11365613,0.15695165,0.9464039660306021
3356,0.6881346,5.16542,0.43372983,0.07249464,0.0044363933,111.90702,0.29903302,0.39942163,0.064509645,0.019585136,1.3214147625269892
2412,0.572673,4.739972,0.33231798,0.042966973,0.11487205,112.332466,0.2991465,0.08284476,0.112792954,0.062304057,0.8992366647079132
4547,0.23269777,4.2956924,0.39034954,0.38294223,0.4920175,112.77675,0.23438512,0.082847886,0.12611105,0.13889372,0.8318040620354087
5472,0.5504309,5.2838078,0.26283067,0.06520912,0.52788377,111.788635,0.18201081,0.86953306,0.11269709,0.1442818,1.0679152815488122
408,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.072253896374753
6822,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0784314259904337
3808,0.6518042,4.682687,0.14728004,0.036164217,0.2192287,112.389755,0.2830114,0.08284093,0.09192131,0.17024007,0.875706650701817
2196,0.614104,5.094909,0.33231798,0.0015360268,0.109038785,111.97753,0.2547804,0.082847886,0.11615398,0.116785616,0.867705120317476
1304,0.6703902,4.897683,0.20110753,0.054750193,0.21339542,112.17476,0.22129346,0.82495356,0.10867909,0.2623816,1.0026442689820385
4142,0.40413088,4.550503,0.32198578,0.21150911,0.07155145,112.521935,0.27349302,0.7945584,0.11625017,0.29420516,0.9206311568327672
3187,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
880,0.4087929,4.7798038,0.08397533,0.2068471,0.0087348325,112.29263,0.18317632,0.08047707,0.12310381,0.06562357,1.2139743251142636
6800,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0784314259904337
229,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1283003375165817
4446,0.6275414,5.0231633,0.19721143,0.011901423,0.19491258,112.04928,0.28281465,0.08275214,0.07775122,0.11068006,0.9873560380174667
2743,0.687632,5.127262,0.283104,0.071992,0.01481386,111.945175,0.29837632,0.014053559,0.0062781475,0.020348204,0.9572709610846692
745,0.6729445,4.8203864,0.22680911,0.05730447,0.22251396,112.25205,0.29390395,0.08261283,0.046135597,0.16325563,0.9242677222574963
5618,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1055623042454275
2950,0.528862,4.763105,0.07648034,0.086778015,0.18275453,112.30933,0.2348915,0.08282478,0.1276667,0.12557302,0.881311410648003
5837,0.6318036,4.8714576,0.22614178,0.01616355,0.32585743,112.20098,0.2991152,0.80671644,0.120202176,0.15658742,0.9734742847871206
347,0.6254035,4.8379235,0.12834819,0.009763529,0.07965682,112.23452,0.29483944,0.33559182,0.041398816,0.037739947,0.9498627602561376
469,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.109714698597032
2527,0.65700173,4.363213,0.30740827,0.041361734,0.25493544,112.70923,0.2991307,0.02773137,0.07543972,0.20222344,1.1882421505934095
6944,0.6523252,5.176206,0.1824154,0.036685187,0.17363599,111.89623,0.29078534,0.2798674,0.10972987,0.11766089,1.0286595311629907
2286,0.4285304,4.8558354,0.048165876,0.18710962,0.3742439,112.216606,0.22695236,0.0828459,0.1201056,0.10547623,1.0126878711583043
3361,0.6668032,4.990596,0.20632607,0.051163204,0.057121295,112.08184,0.06965684,0.08283841,0.10867909,0.0012409143,1.0791492338383986
4079,0.6135627,4.8279295,0.07935639,0.0020772987,0.14628036,112.24451,0.2804564,0.023535093,0.10154402,0.15959632,0.9530213728391309
1901,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
3402,0.5140205,4.804382,0.19721143,0.10161948,0.00670849,112.26806,0.27673382,0.07210827,0.121555224,0.08745779,0.9892476898122933
3286,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
6220,0.38933572,4.36984,0.30019844,0.22630428,0.36435792,112.7026,0.035147082,0.082682736,0.13039495,0.018821487,0.8421875774661116
2637,0.3583735,4.7097826,0.050401762,0.2572665,0.06344608,112.362656,0.21961379,0.082847886,0.11384806,0.11853693,1.0013254401730276
5886,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1036002394918614
3145,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
6718,0.50500876,4.760052,0.28381047,0.110631265,0.097648144,112.312386,0.24848689,0.026920835,0.12591675,0.040991776,0.9810954292985786
6492,0.66987854,4.590686,0.1881791,0.054238554,0.11081937,112.48175,0.299019,0.08271212,0.11730893,0.18231617,0.9921329826825356
5483,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.101727715774998
5287,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0579548074864393
6652,0.5533102,4.969445,0.06335604,0.062329765,0.37829658,112.103,0.19843009,0.08284513,0.11097311,0.19491269,1.1201450286467658
2293,0.5533102,4.4318757,0.17922764,0.062329765,0.06725301,112.640564,0.2905672,0.0828426,0.065750666,0.10374762,0.9085017334270088
6849,0.027712438,4.1157475,0.46967185,0.5879276,0.22150078,112.956696,0.38391685,0.082847886,0.09342465,0.0026486276,1.2787143136092662
2056,0.48057258,4.6450734,0.41825092,0.13506742,0.4433853,112.42737,0.24256273,0.082181215,0.12165194,0.043427832,1.1231769422707165
4928,0.4259211,4.948852,0.11751775,0.18971889,0.31775206,112.12359,0.26894182,0.082847886,0.10934764,0.060712427,1.0420589596987655
6196,0.68158054,5.1420026,0.25730962,0.065940544,0.080424234,111.930435,0.29604492,0.08234738,0.057863288,0.1496921,1.106188726238433
5235,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0795877242056306
6953,0.32930374,4.815804,0.41825092,0.28633624,0.5639527,112.25664,0.23217577,0.7975979,0.1169238,0.13890062,1.2943533010525017
1048,0.6825917,5.002771,0.46627337,0.06695167,0.32079157,112.06967,0.29750142,0.0802643,0.0057082972,0.29188228,0.8972858551831229
4848,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0876542684650012
5606,0.5833323,4.5170493,0.13319962,0.032307684,0.073332034,112.55539,0.24450244,0.070588514,0.11962286,0.13800657,1.3491695522044347
5925,0.577175,4.615239,0.12834819,0.038464997,0.39677942,112.4572,0.2941626,0.034519617,0.11346425,0.17914511,0.9435334400004763
907,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.13112200165084
520,0.5556078,4.8601923,0.20829007,0.060032234,0.2192287,112.21225,0.18585132,0.082847886,0.124460794,0.08917385,1.0477803850290714
905,0.4599533,4.609879,0.008215284,0.1556867,0.1837677,112.46256,0.19212092,0.056969743,0.10772481,0.1784935,1.1643676682252744
4328,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.083785804010046
2119,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
1253,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
6075,0.08718636,4.209472,0.107395604,0.52845365,0.23973787,112.86297,0.33739683,0.08273137,0.11663505,0.14608198,1.0469559651755636
2194,0.4510756,4.793598,0.3227203,0.16456439,0.31167302,112.27884,0.2126354,0.5716607,0.124460794,0.03937103,0.8485807564591773
168,0.42002526,4.9762096,0.21684557,0.19561474,0.011528592,112.09623,0.17342879,0.082847886,0.06524071,0.13532919,1.0268449830678357
3920,0.567584,5.0040874,0.21486472,0.048056044,0.22048762,112.06835,0.22993383,0.082847886,0.11904387,0.1415876,1.174644113221762
5569,0.5187938,4.882226,0.16156156,0.09684621,0.24379055,112.190216,0.21926038,0.43792212,0.116346374,0.058170114,1.143530007216559
5324,0.34712952,4.1471424,0.097374886,0.26851046,0.07155145,112.9253,0.03729224,0.3578816,0.113272406,0.1415876,1.4068139072945502
64,0.57380044,4.920185,0.21222967,0.041839577,0.21440859,112.15225,0.26574522,0.082847886,0.12078183,0.059979558,1.1828947367529168
6118,0.6460556,4.9807324,0.31175926,0.030415572,0.33193645,112.091705,0.299166,0.0828337,0.07074077,0.034524493,0.9123726273730457
4337,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.067420202964276
3388,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
61,0.3804891,4.798415,0.18689542,0.23515087,0.3511867,112.274025,0.054289814,0.082566224,0.12688857,0.1656414,1.0711324222627954
3493,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1218705857652662
4527,0.34217027,4.7658935,0.13563418,0.27346975,0.013800689,112.30655,0.3018519,0.08061891,0.11490428,0.1589573,1.3770459261838457
4989,0.4272266,4.523765,0.09561691,0.1884134,0.16553062,112.548676,0.049978916,0.081561156,0.122910105,0.1656414,1.1018557060502405
207,0.10616019,4.741029,0.19333044,0.5094798,0.49708337,112.33141,0.22968198,0.082334206,0.107915595,0.09772091,1.2741227411187155
1498,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1075582810162967
4020,0.43567094,4.7949886,0.2254749,0.17996904,0.11410464,112.27745,0.2937249,0.71958375,0.06982199,0.19813421,0.8994126726202691
1291,0.5833323,4.395128,0.17161822,0.032307684,0.19921102,112.677315,0.29597515,0.082798034,0.10306191,0.023394665,0.8660266275101794
18,0.6901427,4.9199443,0.04872438,0.07450267,0.043182656,112.1525,0.29765117,0.7945584,0.11682754,0.17774932,1.0886603861825763
1382,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
4932,0.5556078,4.912743,0.07590612,0.060032234,0.11005195,112.1597,0.28987345,0.082847886,0.10543822,0.051591143,1.0369957305930066
2226,0.26543647,4.778165,0.0690411,0.35020354,0.15564466,112.29427,0.07376192,0.082847886,0.108392715,0.13088277,1.0908596786132767
4741,0.39406705,4.7689795,0.17605,0.22157294,0.046989586,112.30346,0.32782736,0.06582661,0.11788691,0.13711332,1.1862042182203727
4639,0.65440637,4.9128017,0.31394187,0.03876635,0.24986959,112.15964,0.29907,0.074985676,0.101164915,0.17015317,1.0940224123012385
5495,0.63233507,5.044631,0.33901694,0.016695041,0.08650326,112.02781,0.14217626,0.08278132,0.11250539,0.15649639,0.8460366432695581
1187,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
3309,0.63233507,4.8204107,0.11572403,0.016695041,0.08954278,112.25203,0.2987391,0.082782336,0.108392715,0.18465427,0.8930391787135782
598,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1279841500075367
7085,0.22154227,4.6382565,0.3593873,0.39409772,0.37448964,112.43418,0.3562653,0.7945584,0.12436381,0.07817078,1.117060729334695
187,0.6318036,4.795931,0.124122396,0.01616355,0.0077216616,112.27651,0.22946739,0.082813434,0.07350218,0.058512207,0.9277679581283265
1575,0.53062826,4.875884,0.25662163,0.08501175,0.53011274,112.196556,0.2362991,0.08284677,0.12893246,0.1415876,0.972199170328544
1604,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1075582810162967
6770,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.0278464486940837
7000,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,0.9892876064778375
2223,0.13365638,4.6254826,0.1199144,0.4819836,0.39475307,112.44696,0.35210297,0.08257129,0.12174866,0.13443832,0.8910774543759203
5494,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.101727715774998
3390,0.6486727,4.9117794,0.26977515,0.03303269,0.3795555,112.16066,0.2991339,0.08263005,0.09889326,0.10461155,0.9201687878983719
5007,0.587231,4.60509,0.144817,0.028409045,0.22757982,112.46735,0.29882208,0.08127747,0.11001664,0.0570427,1.1998287213236112
5999,0.61842364,4.509749,0.104437895,0.0027836345,0.013554934,112.56269,0.19752635,0.082847886,0.16564317,0.053359453,0.9511023960782402
1528,0.5533102,4.787425,0.031005202,0.062329765,0.15337256,112.28501,0.27312246,0.082804725,0.12436381,0.084080465,1.0892120351640526
6796,0.37843645,4.795534,0.16720599,0.23720357,0.29039642,112.27691,0.13281846,0.082847886,0.12640254,0.062304057,1.1659243950728304
3041,0.6497176,4.499465,0.51671886,0.034077622,0.34206817,112.572975,0.2991265,0.7884794,0.07904799,0.021110691,0.9493824912591913
3326,0.616806,4.9275002,0.16031156,0.0011659473,0.039897386,112.14494,0.2956064,0.082847886,0.12000903,0.05409719,0.966035558217221
5002,0.43631756,4.5643272,0.027615735,0.17932242,0.102714,112.50811,0.2611138,0.082847886,0.13244204,0.1620649,0.9078206568760633
2439,0.577175,5.003839,0.1380747,0.038464997,0.52221,112.0686,0.28977436,0.77226865,0.055144664,0.16830917,0.9816198038012107
2025,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
2458,0.4842763,4.4685826,0.057703115,0.1313637,0.3387829,112.60386,0.037585262,0.082847886,0.12566745,0.07525814,0.8931288106752981
1802,0.59222126,4.430364,0.2669916,0.023418738,0.10802561,112.642075,0.29613465,0.082847886,0.14214723,0.11350643,1.044703130635819
1946,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1199369980965936
3302,0.123102196,5.003456,0.17414826,0.4925378,0.3795555,112.068985,0.32782736,0.83407205,0.12591675,0.12822437,0.8054308527053233
424,0.28893128,4.6025567,0.12111488,0.3267087,0.10068766,112.46989,0.37069854,0.8016506,0.10315685,0.15422314,0.9992710496130702
1209,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
4427,0.5382462,4.79522,0.06335604,0.07739378,0.26887408,112.27722,0.25258273,0.08250341,0.12049196,0.15240826,1.0708089275383008
396,0.58500504,4.7937717,0.19075146,0.030634979,0.22150078,112.27867,0.15681276,0.069980614,0.12581962,0.038561642,1.1521764769330674
1819,0.644482,5.100732,0.34576106,0.028842008,0.33902866,111.97171,0.29894704,0.08283964,0.10648559,0.18166249,0.9282920752198304
1948,0.50922436,4.5961494,0.09269378,0.10641566,0.1049861,112.47629,0.29228383,0.08098365,0.11001664,0.09943913,1.0693818300159965
2255,0.6491953,4.9484406,0.30668494,0.03355529,0.06648559,112.124,0.29496887,0.0828337,0.104772285,0.11697504,0.992601390455565
1196,0.47609133,4.7336817,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062,1.1302429648411827
2887,0.64657956,5.0518475,0.24431798,0.030939545,0.20832956,112.02059,0.2991605,0.0800414,0.098231666,0.2466903,1.186120598066963
2054,0.5475432,5.1658654,0.04037941,0.068096794,0.024945572,111.90658,0.16203016,0.04009206,0.017840162,0.15150206,1.1457090457682344
2198,0.6205765,5.0172267,0.25799808,0.004936488,0.44135895,112.055214,0.29822844,0.08251557,0.12097512,0.0614759,1.1394895734219788
