user,song,title,play_count,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_encoded,song_encoded,title_encoded,release_encoded,artist_name_encoded,year_encoded,key_encoded,mode_encoded,play_count_log,danceability_diff,energy_diff,valence_diff,tempo_diff,acousticness_diff,instrumentalness_diff,speechiness_diff,liveness_diff
ed3e56f28c9b1f6dd18270cf3c29f764ae8e4712,SOVPSKL12A670206B9,Something (Album Version),1,Unspoken,Jaci Velasquez,2003.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,8083,5906,5183,4980,1480,50,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
49a5a8086344a13c4ecc4e898639656c84281f4f,SOKRDOK12A8AE47D4E,One In A Million,4,Ultimate R&B 2007,Aaliyah,1996.0,0.55445963,0.41078427,11.0,0.8311637,0.0,0.049456608,0.03411153,6.5349544e-05,0.05845757,0.3586626,4.8118997,2517,3013,4148,4934,38,43,12,0,1.609438,0.07648034,0.20485573,0.24277739,112.260544,0.26506847,0.08278254,0.10553339,0.19198443
216ff7e2bbc97b90f348208a7a43da03c8df7983,SOWOMMY127F8096DF9,Time To Pretend,1,Time To Pretend,MGMT,2005.0,0.36325327,0.66268796,2.0,0.871503,1.0,0.044208255,8.739618e-05,0.0787234,0.26236427,0.42654508,4.6248746,1160,6184,6055,4811,2020,52,2,2,0.6931472,0.26768675,0.047047973,0.17489491,112.44756,0.2990926,0.004124481,0.110781744,0.0119222645
b826e5600740adbb7226e61c3ccdef0a196cdee6,SOLTIVF12AAFF43797,Lively Up Yourself,2,Keep on Moving,Bob Marley,1991.0,0.6113947,0.3583735,7.0,0.68042564,1.0,0.28593054,0.18564935,0.001337386,0.053161547,0.8926039,4.865201,6251,3330,3301,2316,424,38,8,2,1.0986123,0.01954532,0.2572665,0.29116386,112.20724,0.11353065,0.0815105,0.13094054,0.19728045
252429e3424491b9bade4076777e971cefb9d623,SOAFGQA12A6701F9EC,Song Of The Black Swan,1,Hang On Little Tomato,Pink Martini,2004.0,0.21268909,0.108854406,4.0,0.553455,0.0,0.04229291,0.690644,0.93414384,0.0791808,0.06656535,4.493479,1291,46,5204,1880,2528,51,4,0,0.6931472,0.41825092,0.5067856,0.5348747,112.578964,0.39146405,0.851296,0.11269709,0.1712612
958acd34eca64a9ba373ca9714d4dfd1fb1186ed,SOVZILX12AB0185069,City Lights (LP Version),1,Throwing The Game,Lucky Boys Confusion,2001.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,5142,6019,1008,4791,1988,48,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
0cf9a7cb4fafb70afd07e9db4f011e737a016f00,SOAIAAT12A8C145D49,Bad Moon Rising,2,The Complete Collection (Digital Box),Creedence Clearwater Revival,1969.0,0.41078427,0.5732369,2.0,0.81210613,1.0,0.03159556,0.05694728,4.934144e-06,0.0610951,0.9544073,5.192657,460,69,447,4315,729,16,2,2,1.0986123,0.22015573,0.042403117,0.3529673,111.87978,0.24223273,0.08284295,0.12339444,0.1893469
93483ed3131c1353155e8b735cc4e9f73e649b1e,SOTPUNL12A6310E83B,Reward,1,Floored Genius: The Best Of Julian Cope And The Teardrop Explodes 1979-91,The Teardrop Explodes,1981.0,0.32858407,0.55732745,0.0,0.8474303,1.0,0.03159556,0.0006367972,0.00032624113,0.27002713,0.9108409,5.080634,5072,5399,4646,1609,3398,28,0,2,0.6931472,0.30235595,0.058312543,0.30940095,111.991806,0.2985432,0.08252165,0.12339444,0.019585136
f4a1891d9e5e1513cd67ff07992fb0860c1c153b,SONIJFN12A6D4F7A7A,Learning To Fly,6,Greatest Hits,Tom Petty And The Heartbreakers,1991.0,0.50138116,0.5687171,0.0,0.7257147,1.0,0.02946171,0.1873091,0.0010435664,0.3089542,0.9614995,4.768479,8318,3752,3171,1839,3487,38,0,2,1.9459101,0.12955883,0.046922896,0.3600595,112.30396,0.1118709,0.08180432,0.12552829,0.058512207
412c79d9b75949b96a95797d2b97f4e042c6e181,SOQEVOG12A8C137C98,Beat Goes On,2,FFRR White,The All Seeing I,1998.0,0.5504309,0.47125286,10.0,0.7431369,1.0,0.07603469,0.16889854,0.48024315,0.123102196,0.7001013,5.048971,2242,4540,504,1498,3136,45,11,2,1.0986123,0.08050912,0.14438716,0.09866132,112.02347,0.13028146,0.39739528,0.078955315,0.12733981
46d6a7b4ea29ccf2a57210887867c3dc00881f60,SOHRKLP12A8C13633D,Thank You (Falettinme Be Mice Elf Agin),2,Sly & The Family Stone-Greatest Hits,Sly & The Family Stone,1969.0,0.64185387,0.5359084,9.0,0.6657945,1.0,0.06165938,0.2592826,0.00047619047,0.082777426,0.9088146,4.671164,2409,2169,5585,3848,2921,16,10,2,1.0986123,0.010913886,0.0797316,0.3073746,112.401276,0.0398974,0.0823717,0.09333062,0.16766457
2a22c9f22a7e6994b48ed4a899c3644f0df85cdb,SOGODAC12A8C1353C0,Lethal Industry,7,Magikal Journey (The Hits Collection 1998-2008),Tiësto,2000.0,0.41409445,0.66731644,7.0,0.81105953,1.0,0.044399586,5.3798554e-05,0.93110436,0.12398598,0.044680852,4.91253,1470,1848,3224,2680,3477,47,8,2,2.0794415,0.21684557,0.051676422,0.5567592,112.15991,0.2991262,0.84825647,0.11059041,0.12645602
cba3df8a97e507416c5f4ab8f132deb5ce48ec15,SOCCMQP12A6D4FBB38,Great Is Thy Faithfulness,5,Testimony,Richard Smallwood,0.0,0.3357577,0.1806535,3.0,0.58446175,1.0,0.043346804,0.61464494,0.91286725,0.07991962,0.0810537,4.242621,6910,615,2181,4174,2678,0,3,2,1.7917595,0.29518232,0.4349865,0.5203863,112.82982,0.31546494,0.8300194,0.111643195,0.17052238
5f497e426d47b080485d522e076bdac0b2555687,SOGFJJE12A58A80C35,Heart Of The City (Ain't No Love),3,The Blueprint,Jay-Z,2001.0,0.47374663,0.66423315,6.0,0.8562613,1.0,0.24373019,0.084341146,0.003951368,0.29416105,0.8125633,5.1476517,3259,1760,2298,4279,1543,48,7,2,1.3862944,0.15719338,0.04859317,0.21112332,111.92479,0.21483885,0.078896515,0.088740185,0.04371904
5f497e426d47b080485d522e076bdac0b2555687,SOGFJJE12A58A80C35,Heart Of The City (Ain't No Love),3,The Blueprint Collector's Edition,Jay-Z,2001.0,0.47374663,0.66423315,6.0,0.8562613,1.0,0.24373019,0.084341146,0.003951368,0.29416105,0.8125633,5.1476517,3259,1760,2298,4281,1543,48,7,2,1.3862944,0.15719338,0.04859317,0.21112332,111.92479,0.21483885,0.078896515,0.088740185,0.04371904
76540825a6487dab3137810a3ac5799e7ceafcd9,SOKEDRC12A8AE48B26,Gonna Make You Sweat  (Everybody Dance Now),1,Pump Up The Jam,C & C Music Factory Feat. Freedom Williams,0.0,0.44276088,0.5866749,6.0,0.78088135,1.0,0.08938356,0.0008506381,0.6838906,0.16805358,0.80445796,4.729041,4050,2896,2131,3387,521,0,7,2,0.6931472,0.1881791,0.028965063,0.20301795,112.3434,0.29832935,0.6010427,0.06560644,0.082388416
3ca5b511cb28df2f3f50591cc953a0653a016462,SOMTVRZ12A8C13A987,Alley Oop (Girls Version) (2007 Digital Remaster),1,The Doughnut In Granny's Greenhouse,The Bonzo Dog Band,1968.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,2079,3591,230,4357,3161,15,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
b978d4515f0e39a692e1efc8133215ffaf0984a8,SOXEPDO12A58A7D0D7,Going Away To College,1,Enema Of The State,Blink-182,1999.0,0.42657408,0.5613286,11.0,0.8010292,1.0,0.031692445,0.010445258,0.0,0.32858407,0.5825735,4.6589193,6301,6359,2114,1413,404,46,12,2,0.6931472,0.20436592,0.054311395,0.018866545,112.41352,0.28873473,0.082847886,0.12329755,0.07814206
929bb0d17b774d61e5398cef25d4adceabdc4d3b,SOUTKGQ12A67AE253F,"Reckless (7"" Edit)",3,The Light,Afrika Bambaataa,1988.0,0.56018704,0.57210886,5.0,0.67338264,1.0,0.032854337,0.115112804,0.00037183383,0.12133229,0.96555215,4.751709,5046,5695,4585,4473,61,35,6,2,1.3862944,0.07075295,0.04353115,0.36411217,112.32073,0.18406719,0.08247605,0.12213566,0.12910971
1165b8abf448f37e4c4c1e0cdc887ab0faa7355a,SONIZKN12A6D4F8B64,Lions Roar (Album Version),2,Like Vines,The Hush Sound,2006.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,605,3758,3273,2507,3264,53,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
27810c30cf74b89d3a1de27e5a9fb9c8c552da09,SOTKPRA12A8C13DE12,Go Go Electro,1,Conductor,EZ Rollers,2007.0,0.46812686,0.6805684,7.0,0.8341074,1.0,0.048123274,0.00087961304,0.38196555,0.3457151,0.67781156,5.1873245,1387,5344,2092,971,977,54,8,2,0.6931472,0.16281313,0.0649284,0.07637155,111.88512,0.2983004,0.29911765,0.106866725,0.09527311
6397bc82bfbdf725945ef4b5d9cd2f3fe2e9c4f9,SOAFPTV12AB018030B,Headed For Destruction,1,20th Century Masters: The Millennium Collection:  Best Of Jackyl,Jackyl,1994.0,0.4780958,0.6113947,9.0,0.788753,1.0,0.044782143,0.04075799,0.009260385,0.07362214,0.29989868,4.711429,3398,50,2282,60,1490,41,10,2,0.6931472,0.1528442,0.0042453213,0.30154133,112.36101,0.25842202,0.0735875,0.110207856,0.17681986
b0fb9d377c9d6b83c2601c349095a1a033b35a45,SOUBMUR12A8C134787,Morning Train (Nine to Five),3,Greatest Hits,Sheena Easton,1981.0,0.5653138,0.44211844,5.0,0.7488934,0.0,0.07853388,0.48858002,0.0,0.1380213,0.8277609,4.8107038,6029,5505,3719,1839,2857,28,6,0,1.3862944,0.06562619,0.17352158,0.2263209,112.261734,0.18940002,0.082847886,0.07645612,0.1124207
a45ae8ae4103b0f5551ffdd38fd29cf67c80a648,SOZPWUL12AB0186CE8,Nagging Nimbus,2,Cosmic Cleavage,Busdriver,2004.0,0.3321773,0.5877867,0.0,0.7599921,1.0,0.29416105,0.19474408,0.0,0.45615822,0.59979737,5.160663,5615,6996,3841,992,518,51,0,2,1.0986123,0.29876268,0.027853334,0.0016426343,111.91177,0.10443592,0.082847886,0.13917103,0.20571622
eeb8d8fb98bf8d87d4181a6ae55e795da3ab097f,SOONESR12A6D4F6387,Magic Man,1,Dreamboat Annie,Heart,0.0,0.36116484,0.36741704,7.0,0.6628944,0.0,0.033047855,0.14755757,0.0007142857,0.37637952,0.74366766,4.6522255,8135,4077,3469,1291,1372,0,8,0,0.6931472,0.26977515,0.24822296,0.14222768,112.42021,0.15162243,0.0821336,0.12194215,0.12593752
184c7be39e5d5e07c7b3401d3cece3a105f32c84,SOOLTNC12A8C137B4A,The Bears Are Coming (Original),1,The Bears Are Coming,Late Of The Pier,2008.0,0.5636078,0.6032225,10.0,0.84040904,0.0,0.19227189,0.005057191,0.13272543,0.07779403,0.7710233,4.709305,828,4062,5614,4215,1850,55,11,0,0.6931472,0.06733219,0.012417527,0.1695833,112.36314,0.29412282,0.049877547,0.03728189,0.17264797
fb58b024eccfd9c648a1c4902487e989954616d5,SOVXBOT12A8C136816,Drops Of Jupiter,1,Drops Of Jupiter,Train,2001.0,0.39271754,0.49347597,0.0,0.8145265,1.0,0.027225986,0.14236724,0.0,0.14323416,0.5035461,4.3828263,8539,5989,1497,1306,3511,48,0,2,0.6931472,0.23822246,0.12216401,0.0978939,112.68961,0.15681276,0.082847886,0.12776402,0.107207835
7a9331cb7f67ed2c7dd11cc3c1d417a97247a4b1,SOPQLBY12A6310E992,Creep (Explicit),2,Pablo Honey,Radiohead,1993.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,4202,4385,1167,3209,2595,40,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
036c4cdbaa49501aa830680727f4b276b22e91bc,SOYBRPK12A8C13B7DC,Rock N' Roll Suicide,1,The Life Aquatic With Steve Zissou,Seu Jorge,2004.0,0.4239597,0.18813795,5.0,0.70188177,1.0,0.21993843,0.591668,9.128673e-06,0.09712671,0.21276596,5.1856246,130,6595,4689,4472,2831,51,6,2,0.6931472,0.2069803,0.42750207,0.38867405,111.88682,0.292488,0.08283876,0.06494842,0.15331529
ed2c928ed7e66341039c26bd2539785200edf445,SODBWZM12A8C136326,El Silencio De La Noche,2,The Platinum Collection,Sangre Azul,1989.0,0.46624658,0.2592826,0.0,0.70157653,1.0,0.028587457,0.2507587,0.0,0.14669438,0.24113475,4.7663956,8078,894,1570,4534,2781,36,0,2,1.0986123,0.16469342,0.3563574,0.36030525,112.306046,0.048421282,0.082847886,0.12640254,0.10374762
90b540cbb748698bed8eed0803b8b982b742317a,SOYLUIF12AF72A24EE,NJ Legion Iced Tea,13,Homesick,A Day To Remember,2009.0,0.39944702,0.6200387,0.0,0.8328645,1.0,0.1007499,2.6499649e-05,0.0,0.32570013,0.674772,5.0098014,4989,6705,3836,2001,23,56,0,2,2.6390574,0.23149297,0.0043987087,0.073332034,112.06264,0.2991535,0.082847886,0.054240096,0.07525814
7ab886f5e67a1ebd3167aecef81c06a54936d335,SOWFJEV12A8C13E854,Unflug,1,Love Family Park 2007,Ricardo Villalobos,1998.0,0.5618989,0.5999348,10.0,0.7331502,0.0,0.05496156,0.007829271,0.89159065,0.10705907,0.4366768,4.8895745,4208,6084,6258,2626,2670,45,11,0,0.6931472,0.0690411,0.015705202,0.1647632,112.18287,0.29135072,0.8087428,0.10002844,0.14338292
8fc101462bacfa5dfeae4c2101be1579fd702723,SOBBKGF12A8C1311EE,Where Is My Mind?,1,Wave Of Mutilation: Best Of Pixies,Pixies,1988.0,0.41805223,0.3653373,4.0,0.63319594,1.0,0.03469124,0.020194707,0.00045896656,0.073250465,0.2532928,4.4107842,4959,301,6589,5106,2529,35,4,2,0.6931472,0.21288778,0.25030267,0.34814718,112.66166,0.2789853,0.082388915,0.12029876,0.17719154
bde204ed16f260c2f634e8ac5579c9efb66347ec,SOWKMUW12A58A7D021,Killer Cars (Live),1,Pablo Honey (Collector's Edition),Radiohead,1993.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,6463,6137,3036,3210,2595,40,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
dddf7a24b6b5081dfb02032a5211079e71956bb4,SOYOMWJ12A6D4F6689,Smile Version Revisited (Mark Ronson Remix) (Explicit),4,Smile,Lily Allen,2006.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,7528,6726,5108,3853,1909,53,5,1,1.609438,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
dddf7a24b6b5081dfb02032a5211079e71956bb4,SOYOMWJ12A6D4F6689,Smile Version Revisited (Mark Ronson Remix) (Explicit),4,Alright_ Still,Lily Allen,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,7528,6726,5108,310,1909,0,5,1,1.609438,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
ee3446d83e491585db54056a85bbfe6129c3b721,SOJFJAU12A58A79DF6,Holiday,5,All I Have To Offer Is My Own Confusion,Fireworks,0.0,0.28593054,0.6227247,1.0,0.8661608,1.0,0.04545126,0.0010194802,0.0,0.05259245,0.7659575,5.154274,8115,2614,2429,273,1144,0,1,2,1.7917595,0.34500945,0.007084716,0.16451745,111.91817,0.29816052,0.082847886,0.109538734,0.19784956
c1dbfefe09b6ff9f05f6947d7a641a9f7a952e04,SONHLJN12A81C2169B,Orange Trägt Nur Die Müllabfuhr (Go West),1,10 Jahre Gute Unterhaltung!,Mickie Krause,0.0,0.49225423,0.69264704,0.0,0.8570027,1.0,0.08139564,0.039413,0.0,0.091393426,0.7568389,4.934136,6599,3739,4197,21,2174,0,0,2,0.6931472,0.13868576,0.077007055,0.1553989,112.138306,0.259767,0.082847886,0.07359436,0.15904857
7fc52ddfeb7e8ca11802c1e6a881f003a7aef099,SOMEFTJ12A6D4F8CAC,No Puedo Evitar (Pensar En Ti),3,Canciones,Duncan Dhu,1986.0,0.54869926,0.41409445,9.0,0.8032315,1.0,0.035656676,0.39136618,0.0,0.30601302,0.4123607,4.760557,4386,3440,3969,800,966,33,10,2,1.3862944,0.08224072,0.20154557,0.18907931,112.31188,0.09218618,0.082847886,0.11933332,0.05557103
3182765a7ae066d3a6180b1d6ae733eece1a9ebb,SOJAKZU12A8C13DDC2,Closest Thing To Heaven,1,Gold,Tears For Fears,2004.0,0.33647224,0.46875286,7.0,0.7880334,1.0,0.028004196,0.006459095,1.4285714e-05,0.13453089,0.39513677,4.3945727,1726,2559,1041,1787,3106,51,8,2,0.6931472,0.29446778,0.14688715,0.20630322,112.677864,0.2927209,0.0828336,0.1269858,0.115911104
7985fa7f82a179c8fc50d1d97e0334133a2eed13,SOJWAJB12AF72A649A,Hustler's Prayer,1,Finally,Blackstreet,1999.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,4158,2802,2504,1578,393,46,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
cfeb24a104c8e04796185672214a62dbdb3e210b,SODYFBA12A8C13EBB1,Cancel On Me,1,The Boy I Used To Be - EP,Bombay Bicycle Club,2007.0,0.43243155,0.6205765,4.0,0.79302675,1.0,0.03758476,0.0068365773,0.3809524,0.11243543,0.46707192,4.9904733,7078,1137,880,4287,436,54,4,2,0.6931472,0.19850844,0.004936488,0.13436806,112.08197,0.2923434,0.2981045,0.11740524,0.13800657
3ebd1b997fd68e82dd4c99670e89f4bb6fe4377c,SORYNCN12AF72A3A27,Heidi Bruehl,2,Lounge Classics Double Pack - 40 Timeless Chilled Cool Bar Grooves,Tosca,0.0,0.5949829,0.39541477,10.0,0.73535246,1.0,0.04821857,0.19392069,0.0135764945,0.10345871,0.26443768,4.8827033,2163,4973,2327,2617,3500,0,11,2,1.0986123,0.03595707,0.22022523,0.3370023,112.189735,0.10525931,0.06927139,0.106771424,0.1469833
ce698beb28cea963ef4800519aa5a5784043c3ef,SOCIUSI12AB018DD03,Falling,1,Time Bomb,Iration,0.0,0.587231,0.347836,7.0,0.734175,1.0,0.041909404,0.007620887,2.0972645e-06,0.115112804,0.82877403,4.8363614,7015,694,1751,4807,1462,0,8,2,0.6931472,0.043709043,0.267804,0.22733407,112.23608,0.2915591,0.082845785,0.1130806,0.13532919
c3f222b9888d523e5a153360715d08271605bee5,SOWNIWL12AB017B720,Microdaze,1,Hospitality Presents This Is Drum + Bass - Mixed By High Contrast + London Elektricity,Jonny L,2009.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,6666,6173,3634,2020,1642,56,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
b6e21b01b0794a07e2d2cac120633bd06c3dc45a,SODGZMS12AB01884F5,L'Esperanza,6,L Esperanza,Airscape,1999.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,6205,954,3080,2375,78,46,5,1,1.9459101,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
9fe990a8967d0a2f60be84f992d3ca2743de3830,SOMPZGW12A8C142710,Assez parlé de moi,1,La Superbe,Benjamin Biolay,2009.0,0.42002526,0.66371834,10.0,0.7987833,0.0,0.049171045,2.8299599e-05,0.77304965,0.17227122,0.6666667,4.948263,5484,3560,367,2401,313,56,11,0,0.6931472,0.21091475,0.04807837,0.06522667,112.124176,0.2991517,0.69020176,0.10581896,0.07817078
db0a6b16644f1133d8f5281b137721949e643640,SOYMKBU12A6701E08A,Rudy,1,Supertramp - The Very Best Of,Supertramp,1974.0,0.35487333,0.23348984,5.0,0.59133035,0.0,0.048123274,0.30084506,0.0029483282,0.32497784,0.2532928,4.910248,7439,6712,4741,4081,3047,21,6,0,0.6931472,0.2760667,0.38215014,0.34814718,112.16219,0.001665059,0.07989956,0.106866725,0.074535854
010c28b535a19798dbdf095dc97d31c8e481b4b4,SOFWZDR12A8C1314FD,I'll Be OK (Instrumental Reprise),5,Dan In Real Life (Original Motion Picture Soundtrack),Sondre Lerche,2007.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,42,1662,2659,1083,2945,54,5,1,1.7917595,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
56cd353aab433704fd2ff43066518eada37e0837,SOFXODN12A6D4F991D,Y dale alegría a mi corazón,1,Tercer Mundo,Fito Paez,1990.0,0.48119083,0.31261855,2.0,0.6954275,1.0,0.045737892,0.51342225,0.00029483283,0.2904283,0.4964539,4.367636,2991,1669,6730,4168,1149,37,2,2,0.6931472,0.14974917,0.30302143,0.1049861,112.7048,0.21424225,0.08255305,0.10925211,0.039986297
b881152f1394e3c2bbdb9cc853016432ba184c6c,SOOFIQL12A6701E35D,Float On,24,True No 1s (3 CD Set),The Floaters,1977.0,0.46373403,0.5411608,7.0,0.75621986,1.0,0.027128667,0.22713557,5.9371832e-06,0.10526051,0.8794326,4.5803857,6267,3992,1867,4904,3228,24,8,2,3.218876,0.16720599,0.07447918,0.27799264,112.49206,0.072044425,0.08284195,0.12786134,0.14518149
f13b8e218fc21fb3b9a6f9ad0d7e35b9da73f6bb,SOKRAMY12A8C140804,Baker's Blue Jay Yarn,9,Am Deister,Dakota Oak,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,8219,3012,453,315,780,0,5,1,2.3025851,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
79454dc272335be9728af64bc76aa2c8b939c64a,SOGAVNE12A8C130531,Everybody's My Friend,1,Drastic Measures,Kansas,1983.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,4152,1702,1676,1289,1713,30,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
b4ae3d0c86bede7b255a512691b3b77fcfa1757f,SOICNON12A8C140437,Life In Technicolor ii,2,Viva La Vida - Prospekt's March Edition,Coldplay,2008.0,0.386622,0.64657956,9.0,0.7881206,1.0,0.038354956,0.0015787531,5.2279636e-05,0.22154227,0.2816616,4.8831882,6130,2300,3239,5048,686,55,10,2,1.0986123,0.24431798,0.030939545,0.3197784,112.189255,0.29760125,0.082795605,0.11663505,0.02889973
33d73cd9c0056fcec3c6084b17e042ed06a45a3d,SODHEDN12A58A7EF0F,Getting Mighty Crowded,6,The Shoop Shoop Song,Betty Everett,1964.0,0.46875286,0.386622,5.0,0.69776064,1.0,0.046024438,0.63339716,0.00049949344,0.22074066,0.82168186,4.830144,1794,956,2039,4585,325,11,6,2,1.9459101,0.16218716,0.22901797,0.22024186,112.242294,0.3342172,0.08234839,0.10896556,0.029701333
bb2bd0cd147be9049909a83d58be024ad00a2d00,SOYGWNU12AAA8C6670,Spiel Mit Mir,1,Sehnsucht,Rammstein,1997.0,0.4675005,0.6237971,9.0,0.7666863,1.0,0.091119595,0.02810143,0.21073961,0.0798273,0.2532928,5.056526,6366,6646,5258,3701,2609,44,10,2,0.6931472,0.1634395,0.008157102,0.34814718,112.015915,0.27107856,0.12789173,0.06387041,0.1706147
37421f5b291d0883be3ef5beda12039f0db14b20,SOUDQWQ12AC3DFA656,Gifted Hands (Album Version),2,God & Guns [Special Edition],Lynyrd Skynyrd,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,1902,5530,2053,1784,2009,0,5,1,1.0986123,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
7a7a455bd30a8f6b9a3ab974ccfc6fda74bcd467,SOWEEJQ12AC468D141,Altar Particular,2,Maria Gadú,Maria Gadú,2009.0,0.43631756,0.2592826,9.0,0.7319509,0.0,0.030723173,0.5681507,0.0,0.1873091,0.6859169,4.9542837,4197,6067,244,2710,2067,56,10,0,1.0986123,0.19462243,0.3563574,0.08447692,112.11816,0.2689707,0.082847886,0.124266826,0.063132904
6f988bcd21a0d2fd54044f1350675d4d1c7ee5d7,SOOLKSV12AAA8C6B2A,Make It Mine (Album Version),1,We Sing.  We Dance.  We Steal Things.,Jason Mraz,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,3801,4057,3484,5125,1536,0,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
08ce1366deab1474db322c6283f0ca5ef2656520,SOCELOZ12A58A76797,One More Chance (Album Version),7,Ready To Die The Remaster,The Notorious B.I.G.,0.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,320,637,4153,3484,3316,0,5,1,2.0794415,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
ce1c6730f8e822ae724c6482754a59895b249243,SOFTYUW12A58A7E841,Amy's Song,4,We Were Here,Joshua Radin,2006.0,0.36116484,0.27914575,9.0,0.6180633,1.0,0.03246719,0.042772092,0.00052077003,0.07871875,0.29787233,4.490242,7012,1626,269,5133,1657,53,10,2,1.609438,0.26977515,0.33649427,0.30356765,112.5822,0.25640792,0.08232711,0.12252281,0.17172325
70251656de8536594b9b34d747088f19049ec575,SOVKPCQ12A8C13D383,L'Excessive,1,Quelqu'un M'a Dit,Carla Bruni,2002.0,0.47968164,0.47609133,4.24,0.72090405,0.71,0.035047594,0.24104129,0.076312475,0.14169139,0.4935471,4.7336817,3828,5859,3081,3426,561,49,5,1,0.6931472,0.15125835,0.13954869,0.107892886,112.33876,0.058138717,0.00653541,0.119942404,0.10875062
7626f782f2f1c615fdfce8da929f2050e1b3e631,SONFCUC12A58A7BC34,G.O.D. (Gaining One's Definition) Featuring Ce-Lo,2,thisisme then: the best of common,Common,2007.0,0.54522705,0.4074631,1.0,0.755871,1.0,0.09893995,0.09803374,0.0032421479,0.08562709,0.63627154,4.41702,4043,3716,1987,5363,695,54,1,2,1.0986123,0.08571295,0.2081769,0.03483153,112.65542,0.20114626,0.079605736,0.05605005,0.16481492
