song,title,release,artist_name,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,song_encoded,title_encoded,release_encoded,artist_name_encoded,year_encoded,key_encoded,mode_encoded,play_count
SOJSALM12A8C143E3A,Andre The Giant (Album Version),Seis de Mayo,Trey Anastasio,2004.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2748,277,3702,3519,51,5,1,3
SOJSEEA12AB0181F6D,Get Back,Don't Forget,Demi Lovato,2008.0,0.4434029474485566,0.6243328645595856,0.0,0.8611892457643749,1.0,0.1097508639591192,0.003264665176751,0.0,0.0417175933518685,0.729483282674772,4.344039160768381,2749,2017,1253,871,55,0,2,1
SOJSELY12A6701E38E,Bananza (Belly Dancer),Trouble,Akon,2004.0,0.6286086594223741,0.5247285289349821,10.0,0.8135888881620549,0.0,0.1222176327242492,0.0355601753985508,3.860182370820669e-06,0.5475432067011534,0.6767983789260386,4.661966311987502,2750,465,4896,79,51,11,0,8
SOJSGZT12A58A7E75C,Lips Of An Angel,Lips Of An Angel,Hinder,0.0,0.3893357261782807,0.5515836162381584,2.0,0.8250365234076884,1.0,0.0337248694016208,0.0214679066152409,1.094224924012158e-06,0.1848184369925418,0.254305977710233,4.868180395634223,2751,3274,2515,1395,0,2,2,59
SOJSHBN12A8C138AAC,Haunted,Fallen,Evanescence,2003.0,0.3104215594212703,0.6211139776601137,4.0,0.8423060988639585,0.0,0.0598713970373903,0.0095443078429209,0.0045491388044579,0.1016536537264998,0.1621073961499493,5.054154448009752,2752,2262,1513,1082,50,4,0,2
SOJSLXK12AB017FCF7,Skin Tension,Six Demon Bag,Man Man,2006.0,0.4631048875545789,0.445326641533295,0.0,0.7445978064150367,1.0,0.0353671438372913,0.5486992761940722,0.0001317122593718,0.239803992207317,0.7041540020263425,5.082074947547126,2753,5066,3813,2052,53,0,2,1
SOJSNTB12A6701E7F2,Subtle Invitation,Charmbracelet,Mariah Carey,2002.0,0.3825376034644597,0.4285303810391605,1.0,0.7719631059069797,1.0,0.0892921074787618,0.4054651081081644,1.347517730496454e-06,0.2866815721181974,0.7244174265450861,4.407170365007537,2754,5384,847,2071,49,1,2,1
SOJSNUL12A8C136742,Triumph,Wu: The Story Of The Wu-Tang Clan,Wu-Tang Clan featuring CappaDonna,1997.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2755,6157,5284,3653,44,5,1,5
SOJSPRI12A58A79554,Northpole (Single Edit),Northpole,Bye Bye Bicycle,0.0,0.4226499328622652,0.6339278208999741,9.0,0.7864634438847822,1.0,0.0348844018535017,0.000252968000897,2.472137791286728e-05,0.3632532592988549,0.5937183383991894,4.837162471521627,2756,4003,3039,520,0,10,2,1
SOJSQGJ12A6D4FCE23,Carpe,Enter,Russian Circles,2005.0,0.264669298142708,0.4780957991430718,2.0,0.7108654412245698,1.0,0.0344980404075674,0.0012592068661625,0.8297872340425532,0.1612681475961222,0.0386018237082066,4.90545254041561,2757,906,1422,2751,52,2,2,1
SOJSRYJ12A6D4F824C,Phantom Lord,Kill 'Em All,Metallica,1982.0,0.1922718876471227,0.6795552270404783,2.0,0.8266282898323193,1.0,0.2791457414294945,0.0008416457168569,0.021580547112462,0.0881024482215456,0.1134751773049645,5.077552234550864,2758,4326,2337,2152,29,2,2,1
SOJSTYO12A8C13F200,Breakdown,In Between Dreams,Jack Johnson,2005.0,0.5726730270920708,0.3321773123383321,0.0,0.7406074878437016,1.0,0.050312813873589,0.4867378282369007,1.3779128672745696e-05,0.0910282983475638,0.4488348530901723,4.330430662905206,2759,743,2143,1481,52,0,2,3
SOJSUIS12A8C13BDC4,Everybody Wants To Rule The World,Gold,Tears For Fears,1984.0,0.4977403842173352,0.5850050219402422,7.0,0.6786158173611565,1.0,0.051358292275142,0.2978798974282269,0.0039412360688956,0.0989399478549035,0.5420466058763932,4.7279805633585,2760,1672,1787,3106,31,8,2,3
SOJSXJY12A8C13E32E,Clara meets Slope - Hard To Say,All I Can Provide,Clara Hill,2006.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2761,1019,271,664,53,5,1,82
SOJSYTD12A8C13E5F3,Sweet,What Sound,Lamb,0.0,0.396760667478018,0.3743183791113276,8.0,0.5537384705959312,1.0,0.0314986670593709,0.6601073264817452,0.9159067882472138,0.0712968818820337,0.3323201621073962,4.907598003585712,2762,5459,5170,1840,0,9,2,1
SOJTAUG12AF72A4482,The Consumer,Thrill Seeker,August Burns Red,2005.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2763,5646,4781,240,52,5,1,3
SOJTBPJ12AF72A3CBC,In Case of Rapture,You Can't Take It With You,As Tall As Lions,2009.0,0.3371862673548699,0.6760010217249748,5.0,0.8658773249602058,0.0,0.1248689820458692,0.0001589873608397,0.0,0.3162695293036934,0.2938196555217832,5.003254791736826,2764,2768,5308,211,56,6,0,1
SOJTEOO12A6D4FDB95,Earth Angel,The Ealy Hits Of Rock 'n' Roll,Penguins,1954.0,0.396760667478018,0.2911759617060367,8.0,0.6998539063692462,1.0,0.0267392971896216,0.6097655716208943,0.0,0.17898265552844,0.4387031408308004,4.381814112092558,2765,1531,4369,2497,2,9,2,3
SOJTGAN12A6D4FD01A,Voodoo Lady,Chocolate & Cheese,Ween,1994.0,0.5726730270920708,0.514618422004687,7.0,0.6778090316390832,1.0,0.0463109028632502,0.4376095614347316,0.1610942249240121,0.0894750064276027,0.9371833839918948,4.691604729974882,2766,6359,869,3620,41,8,2,1
SOJTIXE12AB018C99E,Sinister Kid,Brothers,The Black Keys,2010.0,0.5658818295140691,0.6032224730319582,9.0,0.784064891738078,1.0,0.069619341880057,0.1248689820458692,0.0869300911854103,0.2986220124901153,0.9473150962512664,4.946032770910597,2767,5049,737,3157,57,10,2,2
SOJTKQI12A58A7A0E3,Manipulating Woman,Ladyhawke,Ladyhawke,2008.0,0.4873522675803485,0.6657759837638133,1.0,0.8595756743202285,0.0,0.0321767316952212,0.0218593343528935,2.2998986828774064e-05,0.0844330559748293,0.9817629179331308,4.955481927628227,2768,3523,2407,1834,55,1,0,1
SOJTKYQ12A81C21265,Lollipop,Payback Time,DJ Aligator Project,0.0,0.6037693694087286,0.6021277821727767,7.0,0.7796166677569176,1.0,0.0468835858988504,0.0034639934411621,0.1276595744680851,0.1988508587451652,0.9706180344478216,4.948816626357305,2769,3321,3254,764,0,8,2,2
SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2770,165,777,534,55,5,1,6
SOJTLUY12A58A7D1E3,Loba,She Wolf,Shakira,2009.0,0.6168059473032227,0.5341514490694873,7.0,0.7766729901223262,1.0,0.0441125746183209,0.3386128011203239,0.0466058763931104,0.0724136805090453,0.7882472137791288,4.812111181963601,2771,3315,3739,2844,56,8,2,1
SOJTNQQ12AF72A246E,Art School Girl (LP Version),Tiny Music...Songs From The Vatican Gift Shop,Stone Temple Pilots,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2772,352,4819,3017,0,5,1,1
SOJTQPU12A6D4F5E5E,Mercury Blues,Box Set,Steve Miller Band,1968.0,0.4898062565419153,0.3471295310952009,6.0,0.6561130372211683,1.0,0.0243998868235351,0.3118867611485983,0.0907801418439716,0.0695260626486102,0.6828774062816617,4.596936381060988,2773,3610,703,3006,15,7,2,1
SOJTSBS12AB0183010,Toes (Album Version),The Foundation,Zac Brown Band,2007.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2774,6084,4401,3696,54,5,1,4
SOJTSOG12A8C13D673,Wandering Eye,Based on a True Story,Fat Freddy's Drop,2005.0,0.6302073807860712,0.2821668917636707,11.0,0.6522971588059571,0.0,0.1204461530758671,0.0136070034062169,0.1540020263424519,0.094673613602681,0.1783181357649442,4.792628526887198,2775,6401,522,1111,52,12,0,3
SOJTZFY12A8C13A7F9,A Little Bluer Than That,Drive,Alan Jackson,2002.0,0.5098251234324072,0.346422567474381,0.0,0.7365517542138199,1.0,0.0286846338599089,0.5312163134137247,0.0,0.1864795669426183,0.4944275582573455,4.82116826914143,2776,79,1300,83,49,0,2,3
SOJTZIL12A8C136811,She's On Fire,Drops Of Jupiter,Train,2001.0,0.3933925268738951,0.6439569363691736,9.0,0.8282854713154968,1.0,0.0372957847436968,0.0002889582475441,0.0023505572441742,0.2963940130538024,0.6555217831813577,4.574597570011028,2777,4959,1306,3511,48,10,2,1
SOJUBSU12AF729FEC1,One Life Stand,One Life Stand,Hot Chip,2010.0,0.5771750043075247,0.5318040301511824,10.0,0.8512897669043413,0.0,0.0373921192170626,0.0021077770763633,0.0432624113475177,0.0709243383366986,0.7973657548125634,4.797012938665683,2778,4151,3135,1410,57,11,0,3
SOJUDKN12A582A258C,Cheetah Love,One World,The Cheetah Girls,2008.0,0.5353230953663781,0.6450068052320104,11.0,0.8468197379036654,0.0,0.0475513018582223,0.0129162252665463,2.026342451874366e-06,0.1475575643576146,0.9665653495440728,4.890950451150276,2779,964,3156,3178,55,12,0,1
SOJUKAU12AB018CB15,She Said,The Defamation of Strickland Banks,Plan B,0.0,0.5417427264007122,0.4298324645564588,3.0,0.8049541004339198,0.0,0.128393214768399,0.264669298142708,2.8875379939209725e-06,0.151862349309246,0.8439716312056738,4.997043340576789,2780,4947,4346,2533,0,3,0,1
SOJUKCL12A6D4F7DF7,MOSKAU,Reise_ Reise,Rammstein,2004.0,0.4007875185570533,0.674473915294324,11.0,0.8679924118532085,1.0,0.0618474033260801,2.249974687879681e-05,0.6757852077001014,0.2662030407746567,0.3090172239108409,5.003892613228863,2781,3448,3513,2609,51,12,2,1
SOJUNLS12A8C13C3BA,(Fork And Knife),(Fork And Knife),Brand New,2007.0,0.4101209196443584,0.6450068052320104,1.0,0.8334532609406685,1.0,0.0409499863289541,0.1388919988666186,8.936170212765959e-05,0.0962188577405429,0.6291793313069909,5.165203029800763,2782,12,6,465,54,1,2,1
SOJURAZ12A8C1383B1,The Spicy McHaggis Jig (Album Version),Sing Loud Sing Proud,Dropkick Murphys,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2783,5868,3797,960,0,5,1,2
SOJUTIE12A8C13DD3F,Time Will Change Your Heart (LP Version),Silence,Blindside,2002.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2784,6057,3775,402,49,5,1,1
SOJUXGA12AC961885C,Up,My Worlds,Justin Bieber,2010.0,0.5370779949100564,0.5405785819153385,0.0,0.8482152591526568,1.0,0.0388360237851981,0.0806579030174544,0.0,0.0861776962410523,0.596757852077001,4.843785431002687,2785,6277,2937,1690,57,0,2,12
SOJUXXB12AAF3B3170,Like It Too Much,Off With Their Heads,Kaiser Chiefs,2008.0,0.3873011374804932,0.6032224730319582,7.0,0.8685157323215804,1.0,0.0388360237851981,0.0128175037106144,6.575481256332321e-05,0.0524026787930483,0.5501519756838906,4.492292598920977,2786,3263,3103,1708,55,8,2,1
SOJUYPA12A8AE48061,Vino Tinto,Mas Destrangis,Estopa,2001.0,0.5270925962298626,0.6601073264817452,7.0,0.8722443906587296,1.0,0.0998453349697161,0.3067491351690066,0.0,0.0318861888623217,0.8074974670719353,4.53772611449099,2787,6336,2722,1078,48,8,2,1
SOJVBPD12A6D4F4CB7,The Greatest,17 Again - Music From The Motion Picture,Cat Power,2005.0,0.4094571293777018,0.3096881527143955,0.0,0.7313185495301018,1.0,0.025472795973031,0.5515836162381584,0.0006413373860182,0.0887432098343885,0.3566362715298885,4.686307678781031,2788,5717,40,583,52,0,2,5
SOJVCAY12A8C142CEC,Kiss N Tell,Animal,Ke$ha,2010.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2789,3054,361,1738,57,5,1,6
SOJVDCO12A6D4FA24B,Stockholm,Lake & Flames,The Car Is On Fire,2006.0,0.3900130035492427,0.4529846240761407,2.0,0.5787706329997164,1.0,0.0453557017207972,0.5927742064131581,0.1134751773049645,0.4414755456311975,0.9766970618034448,4.699416163366197,2790,5325,2410,3172,53,2,2,1
SOJVEAD12A6D4FA61B,Upcomesdown,Set It Off,Thousand Foot Krutch,2004.0,0.2859305394129746,0.6291418505840329,2.0,0.807352652580624,1.0,0.2247422726779067,0.0026564684612092,1.3272543059777104e-05,0.0641947120419968,0.7355623100303952,5.165168757795277,2791,6286,3719,3442,51,2,2,1
SOJVEOM12A6D4FAA4D,Roll The Dice,We 1_2 Rock,Moonbootica,2004.0,0.5766133643039938,0.6491952930307625,11.0,0.8639584832428424,0.0,0.0641947120419968,0.0241070753432331,0.7537993920972644,0.0971267107307227,0.4883485309017224,4.852163067600818,2792,4708,5115,2231,51,12,0,3
SOJVEXP12A67ADF487,Mistreated (Live) (2007 Digital Remaster),Live... In The Heart Of The City,Whitesnake,1980.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2793,3676,2570,3628,27,5,1,1
SOJVLSK12AB018DF92,Faith (Album Version),The Vanishing Race,Air Supply,1993.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2794,1739,4655,75,40,5,1,1
SOJVLVS12AB01861DB,Delicate Answer,All the Suits Began to Fall off,The Mercury Program,2001.0,0.4027948795522855,0.2342812957246657,9.0,0.5427051307210919,0.0,0.0579858491986532,0.6795552270404783,0.4346504559270517,0.1034587083682299,0.0759878419452887,4.683953639595464,2795,1296,293,3300,48,10,0,1
SOJVMMA12A67ADAE09,Somebody Dance With Me 1997 Radio Version Instrumental,DJ Bobo Instrumentals Part 8,DJ Bobo,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2796,5169,1064,765,0,5,1,6
SOJVNVP12AB017F18B,"James Bond Theme (From ""Dr. No."") (2003 Digital Remaster)",Dr. No,John Barry Orchestra,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2797,2918,1287,1606,0,5,1,1
SOJVRVE12A8C1353D0,Dreamlover,The Remixes,Mariah Carey,1993.0,0.5405785819153385,0.4213384572644545,5.0,0.6967139835590153,1.0,0.0335314832087923,0.1663615372152252,0.0,0.1663615372152252,0.7700101317122594,4.620994321334977,2798,1476,4558,2071,40,6,2,5
SOJVWYR12A6D4F69A9,John Doherty's Reels,Runaway Sunday,Altan,1997.0,0.4743690867553755,0.5510074133988225,2.0,0.7396916770240509,1.0,0.0401817896328318,0.3920420877760237,0.0071327254305977,0.2460785225967056,0.883485309017224,4.81591721696575,2799,2946,3625,131,44,2,2,2
SOJVXGU12AB0182C5B,Do Your Sister,All Juice_ No Fruit,The Floor Is made Of Lava,2007.0,0.4848922417394862,0.6286086594223741,9.0,0.8468851529622119,1.0,0.0295588022415444,2.4299704759782883e-05,0.000628166160081,0.0443995872966844,0.943262411347518,4.996008847234092,2800,1386,277,3229,54,10,2,2
SOJVYAF12AB0185144,Graze,Fall Be Kind,Animal Collective,2009.0,0.3499523981779056,0.520577915208669,0.0,0.7468437234251324,1.0,0.0398935636616766,0.316998126785834,0.006322188449848,0.6211139776601137,0.1458966565349544,4.796335851435938,2801,2176,1512,176,56,0,2,14
SOJWAJB12AF72A649A,Hustler's Prayer,Finally,Blackstreet,1999.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2802,2504,1578,393,46,5,1,1
SOJWATN12AB0183A89,Anthem Of The World,Destiny,STRATOVARIUS,1998.0,0.193096629961913,0.6595903970311026,3.0,0.7953162818080721,0.0,0.0578914784157775,6.26980344371601e-05,0.0020466058763931,0.0932170817111337,0.3475177304964539,5.062911438661627,2803,307,1189,2766,45,3,0,3
SOJWBAA12A6D4F7430,Get Up And Go,Return To The Valley Of The Go-Go's,The Go-Go's,0.0,0.4731237565819792,0.6037693694087286,9.0,0.7108654412245698,1.0,0.0332413337798018,0.004350522737258,0.0163120567375886,0.0498372348471716,0.851063829787234,4.60992884558627,2804,2034,3544,3244,0,10,2,20
SOJWBYS12A67AE17A1,Love Like Winter,DECEMBERUNDERGROUND,AFI,2006.0,0.4649910874221912,0.6491952930307625,10.0,0.8387082706439022,0.0,0.0457378916738537,0.0002589664652902,0.0001408308004052,0.0442082546643203,0.5309017223910841,4.7960549734425335,2805,3388,1062,35,53,11,0,1
SOJWFSS12A8C1365FA,Before I Let You Go,No Diggity: The Very Best Of Blackstreet,Blackstreet,1994.0,0.5128236264286637,0.3839009301923238,1.0,0.795708772159351,0.0,0.0322735605502957,0.2814124594381855,0.0,0.050312813873589,0.4924012158054711,4.949249132381907,2806,533,3006,393,41,1,0,2
SOJWJXY12A6D4F4507,Genie In A Bottle,Fame Academy,Camilla Beeput,0.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2807,2010,1516,549,0,5,1,1
SOJWLCO12AC46873DB,NoworldbutU,The Dead Bears,Newworldaquarium,2008.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2808,4037,4340,2334,55,5,1,5
SOJWLUI12A8C145C7C,Voices Of The Dead,Enemy of God,Kreator,2005.0,0.2263384422107289,0.6683420616409741,2.0,0.8139159634547872,0.0,0.0893835611346854,0.0001069942759083,0.1874366767983789,0.1731126177086447,0.1266464032421479,5.049721382803457,2809,6354,1416,1800,52,2,0,1
SOJWOIF12AB01876DB,Me And My Hand,Forgiveness Rock Record,Broken Social Scene,2010.0,0.2311117209633866,0.1510028735365274,0.0,0.5559407775669958,1.0,0.0307231726428405,0.6168059473032227,0.0505572441742654,0.210260925483196,0.1428571428571428,4.5610510953485415,2810,3573,1641,489,57,0,2,1
SOJWPNH12A8C13F64A,Soil To The Sun,Cage The Elephant,Cage The Elephant,2008.0,0.4233050262364954,0.6601073264817452,7.0,0.8600771897690848,0.0,0.0361390466158731,0.0004099159729666,1.0334346504559272e-06,0.126632650933366,0.6180344478216819,4.883059465177007,2811,5152,777,534,55,8,0,15
SOJWPWB12A58A7CA32,Tale Of Revenge,Iron,Ensiferum,2004.0,0.346422567474381,0.6538864666066427,2.0,0.7934410501297398,0.0,0.0381624610943489,3.5899935559654227e-06,0.8571428571428572,0.0682192389771438,0.546099290780142,4.663401357550995,2812,5516,2212,1049,51,2,0,1
SOJWVKE12A6D4F3392,For You (Amended/Radio Edit LP),The Singles,Staind,0.0,0.2836740510542421,0.6714126884139392,10.0,0.8852183772704476,1.0,0.3400373027857091,0.0560021901152847,1.175278622087133e-05,0.0980337402713654,0.3323201621073962,5.097485546994985,2813,1903,4593,2977,0,11,2,3
SOJWVOD12A58A7DE40,Demon's Blade (Album Version),Fire Up The Blades,3 Inches Of Blood,2007.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2814,1307,1587,9,54,5,1,1
SOJWYFK12A679D7E56,Please,Dr. Dre Presents... The Aftermath,Maurice Wilcher,1996.0,0.5515836162381584,0.496523839055131,6.0,0.8105797954689169,1.0,0.0466927279919822,0.0109399400383343,0.0,0.0280041964095973,0.6139817629179332,4.41923811913994,2815,4371,1285,2118,43,7,2,5
SOJXAMZ12AF72ABD3C,The Noose,Thirteenth Step,A Perfect Circle,2003.0,0.5181983780954038,0.3428802329165431,1.0,0.7153572752447612,1.0,0.0308201423398862,0.0671912495403232,0.2684903748733536,0.0760346862759976,0.3140830800405269,4.890221300503267,2816,5787,4751,26,50,1,2,1
SOJXAYV12A67ADA052,My Band,Hip Hop Classics,D-12,0.0,0.6157260335913605,0.6146449524049877,1.0,0.8685811473801268,0.0,0.079550278758009,0.4034631054374913,2.077001013171226e-06,0.1097508639591192,0.8551165146909828,4.795906241383064,2817,3774,1971,757,0,1,0,2
SOJXBXX12A6310D8B2,I Can't Stand It,Too Much Too Young,The Specials,0.0,0.4940862997616926,0.467500499027617,5.0,0.7216153158457076,1.0,0.0320798934634116,0.0641947120419968,0.000402228976697,0.1806534996932576,0.9240121580547114,4.903346995532514,2818,2542,4846,3376,0,6,2,1
SOJXCFA12A8C144BB6,Addiction,Ryan Leslie,Ryan Leslie / Cassie / Fabolous,2008.0,0.4356709501652302,0.4605844073292439,4.0,0.7802272083033513,0.0,0.1222176327242492,0.0998453349697161,5.096251266464033e-05,0.0934903430873388,0.7092198581560284,4.826279669989306,2819,130,3631,2755,55,4,0,1
SOJXCQB12AB018BBF4,No. 22,Moderat (Basic Version),Moderat,2009.0,0.478715569847757,0.4259211166755467,11.0,0.6516648132400078,0.0,0.0505029821731067,0.0383549538764639,0.8368794326241135,0.236651901339002,0.039918946301925,4.934797621745074,2820,3985,2825,2218,56,12,0,1
SOJXCUO12AB0180F5C,I Remember,Godskitchen Pure Trance Classics,Deadmau5 & Kaskade,0.0,0.4259211166755467,0.6178846960593984,7.0,0.7957741872178975,1.0,0.0329511001396859,0.006141104756763,0.4883485309017224,0.174793290373163,0.1185410334346504,4.844328808698985,2821,2607,1785,850,0,8,2,3
SOJXFXY12A67ADA92D,Eenie Meenie,Slicker Than Your Average,Craig David,2002.0,0.5636078092049601,0.6481498146292095,7.0,0.8704563790584592,1.0,0.0606246218164348,0.1996701951285676,0.0004701114488348,0.0900235026475885,0.8804457953394124,4.948951361408123,2822,1548,3840,722,49,8,2,1
SOJXOSD12A8C134221,My Baby Left Me,Creedence Country,Creedence Clearwater Revival,1970.0,0.5294510878891555,0.5579000311519196,4.0,0.7480429994984845,0.0,0.0426762742804363,0.0522128714469342,5.420466058763932e-05,0.0411419433311751,0.9848024316109424,4.785456339419976,2823,3773,1016,729,17,4,0,1
SOJXSXZ12A6701C0F6,Live For Today,Seventeen Days,3 Doors Down,2005.0,0.4700036292457355,0.6070444815065336,0.0,0.8145919190597675,1.0,0.0311109950250526,0.0069458218328693,2.725430597771024e-06,0.1345308929576061,0.4660587639311044,4.636940134076894,2824,3297,3726,8,52,0,2,1
SOJXTJE12A6701E6AB,What Goes On,The Velvet Underground - Universal Masters Collection,The Velvet Underground,1969.0,0.3378997886123984,0.3866220203066844,2.0,0.7355487233161073,1.0,0.0323703800304507,1.9799803982587422e-05,0.4893617021276596,0.0867280035098241,0.2624113475177305,4.790487251761845,2825,6506,4660,3415,16,2,2,1
SOJXWSA12AB0185DB7,Tá rindo_ é?,Nove,Ana Carolina,2009.0,0.511025603768657,0.5492768101402434,2.0,0.8129347375765901,0.0,0.0550562057480784,0.5170064828410719,4.751773049645391e-06,0.0907543632684641,0.7173252279635258,4.670283541876505,2826,6207,3053,153,56,2,0,4
SOJXXLA12A6D4F968B,Gettysburg,Classics,Ratatat,2006.0,0.4712528486461674,0.5019866750987864,0.0,0.727873356446654,1.0,0.0306261935417608,0.0001029946958642,0.7213779128672746,0.1397619423751586,0.6403242147923,4.9483981228205165,2827,2041,901,2623,53,0,2,1
SOJXXXQ12A6D4FAA69,Fifteen Minutes Old,Songs For Polarbears,Snow Patrol,1998.0,0.4668737362368079,0.2639015437863775,2.0,0.6979786746909138,1.0,0.0314986670593709,0.0052860044292373,0.1621073961499493,0.1142211440900228,0.6372847011144884,4.911146395595513,2828,1814,3903,2932,45,2,2,1
SOJXXXQ12A6D4FAA69,Fifteen Minutes Old,Up To Now,Snow Patrol,1998.0,0.4668737362368079,0.2639015437863775,2.0,0.6979786746909138,1.0,0.0314986670593709,0.0052860044292373,0.1621073961499493,0.1142211440900228,0.6372847011144884,4.911146395595513,2828,1814,4990,2932,45,2,2,1
SOJXYTP12A67ADD1B2,Poster Of A Girl,Live It Out,Metric,2005.0,0.4517123592734841,0.6216511788548753,8.0,0.8445956259130851,0.0,0.0311109950250526,0.0089399195694712,0.0434650455927051,0.0792731808945078,0.6231003039513678,4.79581533867782,2829,4416,2551,2156,52,9,0,2
SOJXYVV12A8C1373FD,Born To Run,The Essential Bruce Springsteen,Bruce Springsteen,1975.0,0.2390169004704999,0.6647477060382473,4.0,0.850788251455485,1.0,0.0930348659671893,0.0049974917102918,2.077001013171226e-05,0.1097508639591192,0.6139817629179332,4.992790349288624,2830,717,4380,495,22,4,2,2
SOJYAAM12AB01888EF,Katey vs. Nobby (featuring Katey Red and Sissy Nobby),Ya-Ka-May,Galactic,2010.0,0.4796816457970067,0.4760913116484607,4.24,0.7209040361091124,0.71,0.0350475947174111,0.2410412847456636,0.0763124753799392,0.1416913841524842,0.4935471124620059,4.733681863396507,2831,3001,5290,1226,57,5,1,1
SOJYBJZ12AB01801D0,Shots,Party Rock,LMFAO / Lil Jon,2008.0,0.6015799870344548,0.6184236343640088,1.0,0.9006563310874163,1.0,0.0465018336514197,0.0084739940793795,1.4184397163120568e-06,0.1195592350576392,0.2097264437689969,4.859936427678215,2832,4986,3239,1816,55,1,2,6
SOJYDXP12AB01890A1,Have You Ever Had,Dream,Bebe Winans,0.0,0.4127716832906025,0.5692831933375594,7.0,0.8295501624473953,1.0,0.0833296075870042,0.300104592450338,0.0,0.3722529739020508,0.6869300911854104,5.187089672612164,2833,2266,1290,297,0,8,2,2
SOJYGHN12A8C13758C,I'm No Angel,No Angel,Dido,1999.0,0.4114471797857118,0.2045721657287744,10.0,0.6258912801726957,1.0,0.0400857235392856,0.530039842689795,0.0,0.1177830356563834,0.4609929078014185,5.162388817323792,2834,2684,3004,896,46,11,2,1
SOJYINR12AB018C572,Thousand Ways,The Wild Hunt,The Tallest Man On Earth,2010.0,0.3886579897917831,0.3763795272130678,3.0,0.7642877390375263,1.0,0.0299470763679521,0.6502396795486688,1.8135764944275585e-06,0.0783489664109764,0.1965552178318136,4.82147440227951,2835,6009,4709,3396,57,3,2,1
SOJYISZ12A8C135F5A,Luv Me_ Luv Me,The Boombastic Collection - Best of Shaggy,Shaggy / Samantha Cole,0.0,0.6408007001877362,0.588342066193819,1.0,0.8404744772246571,0.0,0.2255406759139312,0.1414995622736995,0.0,0.2761154360803154,0.7244174265450861,4.591922825902461,2836,3441,4284,2842,0,1,0,2
